"Parámetro","Fecha","Hora","Valor","Unidad"
"PM2.5","2007-09-01","23:00 - 0:00","27","µg/m³"
"PM2.5","2007-09-01","0:00 - 1:00","23","µg/m³"
"PM2.5","2007-09-01","1:00 - 2:00","29","µg/m³"
"PM2.5","2007-09-01","2:00 - 3:00","11","µg/m³"
"PM2.5","2007-09-01","3:00 - 4:00","20","µg/m³"
"PM2.5","2007-09-01","4:00 - 5:00","7","µg/m³"
"PM2.5","2007-09-01","6:00 - 7:00","36","µg/m³"
"PM2.5","2007-09-01","7:00 - 8:00","72","µg/m³"
"PM2.5","2007-09-01","8:00 - 9:00","53","µg/m³"
"PM2.5","2007-09-01","12:00 - 13:00","9","µg/m³"
"PM2.5","2007-09-01","14:00 - 15:00","19","µg/m³"
"PM2.5","2007-09-01","18:00 - 19:00","9","µg/m³"
"PM2.5","2007-09-01","19:00 - 20:00","11","µg/m³"
"PM2.5","2007-09-01","21:00 - 22:00","14","µg/m³"
"PM2.5","2007-09-02","2:00 - 3:00","21","µg/m³"
"PM2.5","2007-09-02","5:00 - 6:00","15","µg/m³"
"PM2.5","2007-09-02","6:00 - 7:00","13","µg/m³"
"PM2.5","2007-09-02","9:00 - 10:00","18","µg/m³"
"PM2.5","2007-09-02","10:00 - 11:00","18","µg/m³"
"PM2.5","2007-09-02","11:00 - 12:00","19","µg/m³"
"PM2.5","2007-09-02","13:00 - 14:00","13","µg/m³"
"PM2.5","2007-09-02","14:00 - 15:00","6","µg/m³"
"PM2.5","2007-09-02","18:00 - 19:00","11","µg/m³"
"PM2.5","2007-09-02","19:00 - 20:00","10","µg/m³"
"PM2.5","2007-09-02","20:00 - 21:00","19","µg/m³"
"PM2.5","2007-09-03","1:00 - 2:00","8","µg/m³"
"PM2.5","2007-09-03","6:00 - 7:00","12","µg/m³"
"PM2.5","2007-09-03","7:00 - 8:00","22","µg/m³"
"PM2.5","2007-09-03","8:00 - 9:00","10","µg/m³"
"PM2.5","2007-09-03","9:00 - 10:00","52","µg/m³"
"PM2.5","2007-09-03","10:00 - 11:00","36","µg/m³"
"PM2.5","2007-09-03","13:00 - 14:00","28","µg/m³"
"PM2.5","2007-09-03","15:00 - 16:00","34","µg/m³"
"PM2.5","2007-09-04","13:00 - 14:00","9","µg/m³"
"PM2.5","2007-09-04","14:00 - 15:00","52","µg/m³"
"PM2.5","2007-09-04","16:00 - 17:00","8","µg/m³"
"PM2.5","2007-09-04","17:00 - 18:00","55","µg/m³"
"PM2.5","2007-09-04","19:00 - 20:00","38","µg/m³"
"PM2.5","2007-09-04","20:00 - 21:00","68","µg/m³"
"PM2.5","2007-09-04","21:00 - 22:00","91","µg/m³"
"PM2.5","2007-09-04","22:00 - 23:00","24","µg/m³"
"PM2.5","2007-09-06","12:00 - 13:00","19","µg/m³"
"PM2.5","2007-09-06","13:00 - 14:00","29","µg/m³"
"PM2.5","2007-09-06","14:00 - 15:00","31","µg/m³"
"PM2.5","2007-09-06","15:00 - 16:00","20","µg/m³"
"PM2.5","2007-09-06","16:00 - 17:00","38","µg/m³"
"PM2.5","2007-09-06","17:00 - 18:00","30","µg/m³"
"PM2.5","2007-09-06","18:00 - 19:00","33","µg/m³"
"PM2.5","2007-09-06","20:00 - 21:00","21","µg/m³"
"PM2.5","2007-09-07","23:00 - 0:00","27","µg/m³"
"PM2.5","2007-09-07","0:00 - 1:00","7","µg/m³"
"PM2.5","2007-09-07","2:00 - 3:00","14","µg/m³"
"PM2.5","2007-09-07","3:00 - 4:00","11","µg/m³"
"PM2.5","2007-09-07","5:00 - 6:00","42","µg/m³"
"PM2.5","2007-09-07","6:00 - 7:00","6","µg/m³"
"PM2.5","2007-09-07","10:00 - 11:00","37","µg/m³"
"PM2.5","2007-09-07","11:00 - 12:00","41","µg/m³"
"PM2.5","2007-09-07","12:00 - 13:00","13","µg/m³"
"PM2.5","2007-09-07","13:00 - 14:00","28","µg/m³"
"PM2.5","2007-09-07","14:00 - 15:00","6","µg/m³"
"PM2.5","2007-09-07","17:00 - 18:00","44","µg/m³"
"PM2.5","2007-09-07","19:00 - 20:00","49","µg/m³"
"PM2.5","2007-09-07","22:00 - 23:00","8","µg/m³"
"PM2.5","2007-09-08","2:00 - 3:00","38","µg/m³"
"PM2.5","2007-09-08","3:00 - 4:00","10","µg/m³"
"PM2.5","2007-09-08","4:00 - 5:00","9","µg/m³"
"PM2.5","2007-09-08","6:00 - 7:00","6","µg/m³"
"PM2.5","2007-09-08","12:00 - 13:00","21","µg/m³"
"PM2.5","2007-09-08","13:00 - 14:00","8","µg/m³"
"PM2.5","2007-09-08","14:00 - 15:00","13","µg/m³"
"PM2.5","2007-09-08","16:00 - 17:00","45","µg/m³"
"PM2.5","2007-09-09","0:00 - 1:00","33","µg/m³"
"PM2.5","2007-09-09","3:00 - 4:00","6","µg/m³"
"PM2.5","2007-09-09","4:00 - 5:00","14","µg/m³"
"PM2.5","2007-09-09","5:00 - 6:00","45","µg/m³"
"PM2.5","2007-09-09","11:00 - 12:00","28","µg/m³"
"PM2.5","2007-09-09","12:00 - 13:00","27","µg/m³"
"PM2.5","2007-09-09","13:00 - 14:00","49","µg/m³"
"PM2.5","2007-09-09","14:00 - 15:00","6","µg/m³"
"PM2.5","2007-09-09","15:00 - 16:00","25","µg/m³"
"PM2.5","2007-09-09","17:00 - 18:00","12","µg/m³"
"PM2.5","2007-09-09","19:00 - 20:00","14","µg/m³"
"PM2.5","2007-09-09","20:00 - 21:00","15","µg/m³"
"PM2.5","2007-09-09","22:00 - 23:00","16","µg/m³"
"PM2.5","2007-09-10","2:00 - 3:00","22","µg/m³"
"PM2.5","2007-09-10","3:00 - 4:00","8","µg/m³"
"PM2.5","2007-09-10","5:00 - 6:00","13","µg/m³"
"PM2.5","2007-09-10","9:00 - 10:00","9","µg/m³"
"PM2.5","2007-09-10","11:00 - 12:00","36","µg/m³"
"PM2.5","2007-09-10","12:00 - 13:00","16","µg/m³"
"PM2.5","2007-09-10","13:00 - 14:00","18","µg/m³"
"PM2.5","2007-09-10","14:00 - 15:00","27","µg/m³"
"PM2.5","2007-09-10","15:00 - 16:00","6","µg/m³"
"PM2.5","2007-09-10","16:00 - 17:00","32","µg/m³"
"PM2.5","2007-09-10","17:00 - 18:00","25","µg/m³"
"PM2.5","2007-09-10","19:00 - 20:00","56","µg/m³"
"PM2.5","2007-09-10","21:00 - 22:00","9","µg/m³"
"PM2.5","2007-09-10","22:00 - 23:00","17","µg/m³"
"PM2.5","2007-09-11","1:00 - 2:00","23","µg/m³"
"PM2.5","2007-09-11","2:00 - 3:00","18","µg/m³"
"PM2.5","2007-09-11","3:00 - 4:00","30","µg/m³"
"PM2.5","2007-09-11","6:00 - 7:00","6","µg/m³"
"PM2.5","2007-09-11","9:00 - 10:00","8","µg/m³"
"PM2.5","2007-09-11","11:00 - 12:00","30","µg/m³"
"PM2.5","2007-09-11","12:00 - 13:00","12","µg/m³"
"PM2.5","2007-09-11","13:00 - 14:00","11","µg/m³"
"PM2.5","2007-09-11","16:00 - 17:00","23","µg/m³"
"PM2.5","2007-09-11","17:00 - 18:00","25","µg/m³"
"PM2.5","2007-09-11","18:00 - 19:00","16","µg/m³"
"PM2.5","2007-09-11","19:00 - 20:00","20","µg/m³"
"PM2.5","2007-09-11","20:00 - 21:00","41","µg/m³"
"PM2.5","2007-09-11","21:00 - 22:00","7","µg/m³"
"PM2.5","2007-09-11","22:00 - 23:00","18","µg/m³"
"PM2.5","2007-09-12","23:00 - 0:00","40","µg/m³"
"PM2.5","2007-09-12","3:00 - 4:00","7","µg/m³"
"PM2.5","2007-09-12","4:00 - 5:00","15","µg/m³"
"PM2.5","2007-09-12","10:00 - 11:00","21","µg/m³"
"PM2.5","2007-09-12","11:00 - 12:00","9","µg/m³"
"PM2.5","2007-09-12","12:00 - 13:00","13","µg/m³"
"PM2.5","2007-09-12","13:00 - 14:00","32","µg/m³"
"PM2.5","2007-09-12","15:00 - 16:00","60","µg/m³"
"PM2.5","2007-09-12","16:00 - 17:00","43","µg/m³"
"PM2.5","2007-09-12","17:00 - 18:00","31","µg/m³"
"PM2.5","2007-09-12","18:00 - 19:00","121","µg/m³"
"PM2.5","2007-09-12","19:00 - 20:00","28","µg/m³"
"PM2.5","2007-09-12","21:00 - 22:00","63","µg/m³"
"PM2.5","2007-09-12","22:00 - 23:00","24","µg/m³"
"PM2.5","2007-09-13","23:00 - 0:00","40","µg/m³"
"PM2.5","2007-09-13","1:00 - 2:00","42","µg/m³"
"PM2.5","2007-09-13","2:00 - 3:00","41","µg/m³"
"PM2.5","2007-09-13","3:00 - 4:00","70","µg/m³"
"PM2.5","2007-09-13","4:00 - 5:00","55","µg/m³"
"PM2.5","2007-09-13","5:00 - 6:00","40","µg/m³"
"PM2.5","2007-09-13","6:00 - 7:00","27","µg/m³"
"PM2.5","2007-09-13","9:00 - 10:00","21","µg/m³"
"PM2.5","2007-09-13","10:00 - 11:00","14","µg/m³"
"PM2.5","2007-09-13","11:00 - 12:00","8","µg/m³"
"PM2.5","2007-09-13","12:00 - 13:00","6","µg/m³"
"PM2.5","2007-09-13","13:00 - 14:00","18","µg/m³"
"PM2.5","2007-09-13","19:00 - 20:00","40","µg/m³"
"PM2.5","2007-09-13","20:00 - 21:00","44","µg/m³"
"PM2.5","2007-09-13","21:00 - 22:00","41","µg/m³"
"PM2.5","2007-09-13","22:00 - 23:00","27","µg/m³"
"PM2.5","2007-09-14","23:00 - 0:00","45","µg/m³"
"PM2.5","2007-09-14","2:00 - 3:00","44","µg/m³"
"PM2.5","2007-09-14","3:00 - 4:00","29","µg/m³"
"PM2.5","2007-09-14","6:00 - 7:00","13","µg/m³"
"PM2.5","2007-09-14","8:00 - 9:00","6","µg/m³"
"PM2.5","2007-09-14","11:00 - 12:00","36","µg/m³"
"PM2.5","2007-09-14","13:00 - 14:00","44","µg/m³"
"PM2.5","2007-09-14","14:00 - 15:00","11","µg/m³"
"PM2.5","2007-09-14","15:00 - 16:00","31","µg/m³"
"PM2.5","2007-09-14","16:00 - 17:00","32","µg/m³"
"PM2.5","2007-09-14","19:00 - 20:00","14","µg/m³"
"PM2.5","2007-09-14","21:00 - 22:00","41","µg/m³"
"PM2.5","2007-09-14","22:00 - 23:00","32","µg/m³"
"PM2.5","2007-09-15","23:00 - 0:00","22","µg/m³"
"PM2.5","2007-09-15","0:00 - 1:00","8","µg/m³"
"PM2.5","2007-09-15","1:00 - 2:00","13","µg/m³"
"PM2.5","2007-09-15","3:00 - 4:00","20","µg/m³"
"PM2.5","2007-09-15","4:00 - 5:00","30","µg/m³"
"PM2.5","2007-09-15","6:00 - 7:00","7","µg/m³"
"PM2.5","2007-09-15","7:00 - 8:00","35","µg/m³"
"PM2.5","2007-09-15","9:00 - 10:00","29","µg/m³"
"PM2.5","2007-09-15","13:00 - 14:00","12","µg/m³"
"PM2.5","2007-09-15","14:00 - 15:00","10","µg/m³"
"PM2.5","2007-09-15","15:00 - 16:00","41","µg/m³"
"PM2.5","2007-09-15","22:00 - 23:00","25","µg/m³"
"PM2.5","2007-09-16","1:00 - 2:00","18","µg/m³"
"PM2.5","2007-09-16","2:00 - 3:00","41","µg/m³"
"PM2.5","2007-09-16","3:00 - 4:00","20","µg/m³"
"PM2.5","2007-09-16","4:00 - 5:00","21","µg/m³"
"PM2.5","2007-09-16","5:00 - 6:00","41","µg/m³"
"PM2.5","2007-09-16","7:00 - 8:00","32","µg/m³"
