"Parámetro","Fecha","Hora","Valor","Unidad"
"PM2.5","2006-06-12","10:00 - 11:00","20","µg/m³"
"PM2.5","2006-06-12","11:00 - 12:00","21","µg/m³"
"PM2.5","2006-06-12","12:00 - 13:00","18","µg/m³"
"PM2.5","2006-06-12","13:00 - 14:00","13","µg/m³"
"PM2.5","2006-06-12","14:00 - 15:00","21","µg/m³"
"PM2.5","2006-06-12","15:00 - 16:00","30","µg/m³"
"PM2.5","2006-06-12","16:00 - 17:00","15","µg/m³"
"PM2.5","2006-06-12","17:00 - 18:00","20","µg/m³"
"PM2.5","2006-06-12","18:00 - 19:00","21","µg/m³"
"PM2.5","2006-06-12","19:00 - 20:00","14","µg/m³"
"PM2.5","2006-06-12","20:00 - 21:00","45","µg/m³"
"PM2.5","2006-06-12","21:00 - 22:00","55","µg/m³"
"PM2.5","2006-06-12","22:00 - 23:00","37","µg/m³"
"PM2.5","2006-06-13","23:00 - 0:00","30","µg/m³"
"PM2.5","2006-06-13","0:00 - 1:00","27","µg/m³"
"PM2.5","2006-06-13","1:00 - 2:00","26","µg/m³"
"PM2.5","2006-06-13","2:00 - 3:00","30","µg/m³"
"PM2.5","2006-06-13","3:00 - 4:00","28","µg/m³"
"PM2.5","2006-06-13","4:00 - 5:00","28","µg/m³"
"PM2.5","2006-06-13","5:00 - 6:00","44","µg/m³"
"PM2.5","2006-06-13","11:00 - 12:00","14","µg/m³"
"PM2.5","2006-06-13","12:00 - 13:00","11","µg/m³"
"PM2.5","2006-06-13","13:00 - 14:00","8","µg/m³"
"PM2.5","2006-06-13","14:00 - 15:00","11","µg/m³"
"PM2.5","2006-06-13","15:00 - 16:00","25","µg/m³"
"PM2.5","2006-06-13","16:00 - 17:00","12","µg/m³"
"PM2.5","2006-06-13","17:00 - 18:00","19","µg/m³"
"PM2.5","2006-06-13","18:00 - 19:00","22","µg/m³"
"PM2.5","2006-06-13","19:00 - 20:00","9","µg/m³"
"PM2.5","2006-06-13","20:00 - 21:00","12","µg/m³"
"PM2.5","2006-06-13","21:00 - 22:00","11","µg/m³"
"PM2.5","2006-06-13","22:00 - 23:00","24","µg/m³"
"PM2.5","2006-06-14","23:00 - 0:00","47","µg/m³"
"PM2.5","2006-06-14","0:00 - 1:00","19","µg/m³"
"PM2.5","2006-06-14","1:00 - 2:00","23","µg/m³"
"PM2.5","2006-06-14","2:00 - 3:00","23","µg/m³"
"PM2.5","2006-06-14","3:00 - 4:00","17","µg/m³"
"PM2.5","2006-06-14","4:00 - 5:00","14","µg/m³"
"PM2.5","2006-06-14","5:00 - 6:00","11","µg/m³"
"PM2.5","2006-06-14","7:00 - 8:00","6","µg/m³"
"PM2.5","2006-06-14","9:00 - 10:00","9","µg/m³"
"PM2.5","2006-06-14","10:00 - 11:00","15","µg/m³"
"PM2.5","2006-06-14","11:00 - 12:00","18","µg/m³"
"PM2.5","2006-06-14","12:00 - 13:00","17","µg/m³"
"PM2.5","2006-06-14","13:00 - 14:00","10","µg/m³"
"PM2.5","2006-06-14","14:00 - 15:00","18","µg/m³"
"PM2.5","2006-06-14","15:00 - 16:00","20","µg/m³"
"PM2.5","2006-06-14","16:00 - 17:00","13","µg/m³"
"PM2.5","2006-06-14","17:00 - 18:00","17","µg/m³"
"PM2.5","2006-06-14","18:00 - 19:00","24","µg/m³"
"PM2.5","2006-06-14","19:00 - 20:00","19","µg/m³"
"PM2.5","2006-06-14","20:00 - 21:00","23","µg/m³"
"PM2.5","2006-06-14","21:00 - 22:00","28","µg/m³"
"PM2.5","2006-06-14","22:00 - 23:00","22","µg/m³"
"PM2.5","2006-06-15","23:00 - 0:00","12","µg/m³"
"PM2.5","2006-06-15","0:00 - 1:00","13","µg/m³"
"PM2.5","2006-06-15","1:00 - 2:00","17","µg/m³"
"PM2.5","2006-06-15","2:00 - 3:00","32","µg/m³"
"PM2.5","2006-06-15","3:00 - 4:00","26","µg/m³"
"PM2.5","2006-06-15","4:00 - 5:00","22","µg/m³"
"PM2.5","2006-06-15","5:00 - 6:00","21","µg/m³"
"PM2.5","2006-06-15","7:00 - 8:00","8","µg/m³"
"PM2.5","2006-06-15","8:00 - 9:00","9","µg/m³"
"PM2.5","2006-06-15","9:00 - 10:00","22","µg/m³"
"PM2.5","2006-06-15","10:00 - 11:00","14","µg/m³"
"PM2.5","2006-06-15","11:00 - 12:00","22","µg/m³"
"PM2.5","2006-06-15","12:00 - 13:00","30","µg/m³"
"PM2.5","2006-06-15","13:00 - 14:00","13","µg/m³"
"PM2.5","2006-06-15","14:00 - 15:00","13","µg/m³"
"PM2.5","2006-06-15","15:00 - 16:00","23","µg/m³"
"PM2.5","2006-06-15","16:00 - 17:00","12","µg/m³"
"PM2.5","2006-06-15","17:00 - 18:00","15","µg/m³"
"PM2.5","2006-06-15","18:00 - 19:00","46","µg/m³"
"PM2.5","2006-06-15","19:00 - 20:00","50","µg/m³"
"PM2.5","2006-06-15","20:00 - 21:00","28","µg/m³"
"PM2.5","2006-06-15","21:00 - 22:00","22","µg/m³"
"PM2.5","2006-06-15","22:00 - 23:00","31","µg/m³"
"PM2.5","2006-06-16","23:00 - 0:00","30","µg/m³"
"PM2.5","2006-06-16","0:00 - 1:00","34","µg/m³"
"PM2.5","2006-06-16","1:00 - 2:00","35","µg/m³"
"PM2.5","2006-06-16","2:00 - 3:00","35","µg/m³"
"PM2.5","2006-06-16","3:00 - 4:00","36","µg/m³"
"PM2.5","2006-06-16","4:00 - 5:00","33","µg/m³"
"PM2.5","2006-06-16","5:00 - 6:00","27","µg/m³"
"PM2.5","2006-06-16","6:00 - 7:00","9","µg/m³"
"PM2.5","2006-06-16","7:00 - 8:00","11","µg/m³"
"PM2.5","2006-06-16","9:00 - 10:00","15","µg/m³"
"PM2.5","2006-06-16","10:00 - 11:00","32","µg/m³"
"PM2.5","2006-06-16","11:00 - 12:00","14","µg/m³"
"PM2.5","2006-06-16","12:00 - 13:00","16","µg/m³"
"PM2.5","2006-06-16","13:00 - 14:00","10","µg/m³"
"PM2.5","2006-06-16","14:00 - 15:00","12","µg/m³"
"PM2.5","2006-06-16","15:00 - 16:00","25","µg/m³"
"PM2.5","2006-06-16","16:00 - 17:00","14","µg/m³"
"PM2.5","2006-06-16","17:00 - 18:00","20","µg/m³"
"PM2.5","2006-06-16","18:00 - 19:00","24","µg/m³"
"PM2.5","2006-06-16","19:00 - 20:00","33","µg/m³"
"PM2.5","2006-06-16","21:00 - 22:00","17","µg/m³"
"PM2.5","2006-06-16","22:00 - 23:00","34","µg/m³"
"PM2.5","2006-06-17","23:00 - 0:00","25","µg/m³"
"PM2.5","2006-06-17","0:00 - 1:00","22","µg/m³"
"PM2.5","2006-06-17","1:00 - 2:00","24","µg/m³"
"PM2.5","2006-06-17","2:00 - 3:00","20","µg/m³"
"PM2.5","2006-06-17","3:00 - 4:00","23","µg/m³"
"PM2.5","2006-06-17","4:00 - 5:00","21","µg/m³"
"PM2.5","2006-06-17","5:00 - 6:00","15","µg/m³"
"PM2.5","2006-06-17","6:00 - 7:00","10","µg/m³"
"PM2.5","2006-06-17","7:00 - 8:00","9","µg/m³"
"PM2.5","2006-06-17","8:00 - 9:00","7","µg/m³"
"PM2.5","2006-06-17","10:00 - 11:00","18","µg/m³"
"PM2.5","2006-06-17","11:00 - 12:00","35","µg/m³"
"PM2.5","2006-06-17","12:00 - 13:00","29","µg/m³"
"PM2.5","2006-06-17","13:00 - 14:00","17","µg/m³"
