"Parámetro","Fecha","Hora","Valor","Unidad"
"PM2.5","2003-05-09","7:00 - 8:00","0","µg/m³"
"PM2.5","2003-05-09","8:00 - 9:00","101","µg/m³"
"PM2.5","2003-05-09","9:00 - 10:00","0","µg/m³"
"PM2.5","2003-05-09","10:00 - 11:00","0","µg/m³"
"PM2.5","2003-05-09","11:00 - 12:00","0","µg/m³"
"PM2.5","2003-05-09","12:00 - 13:00","0","µg/m³"
"PM2.5","2003-05-09","13:00 - 14:00","0","µg/m³"
"PM2.5","2003-05-09","14:00 - 15:00","0","µg/m³"
"PM2.5","2003-05-09","15:00 - 16:00","0","µg/m³"
"PM2.5","2003-05-09","16:00 - 17:00","0","µg/m³"
"PM2.5","2003-05-09","17:00 - 18:00","0","µg/m³"
"PM2.5","2003-05-09","18:00 - 19:00","130","µg/m³"
"PM2.5","2003-05-09","20:00 - 21:00","124","µg/m³"
"PM2.5","2003-05-09","21:00 - 22:00","129","µg/m³"
"PM2.5","2003-05-10","23:00 - 0:00","154","µg/m³"
"PM2.5","2003-05-10","0:00 - 1:00","0","µg/m³"
"PM2.5","2003-05-10","4:00 - 5:00","0","µg/m³"
"PM2.5","2003-05-10","5:00 - 6:00","0","µg/m³"
"PM2.5","2003-05-10","7:00 - 8:00","0","µg/m³"
"PM2.5","2003-05-10","8:00 - 9:00","0","µg/m³"
"PM2.5","2003-05-10","9:00 - 10:00","0","µg/m³"
"PM2.5","2003-05-10","10:00 - 11:00","0","µg/m³"
"PM2.5","2003-05-10","11:00 - 12:00","0","µg/m³"
"PM2.5","2003-05-10","13:00 - 14:00","0","µg/m³"
"PM2.5","2003-05-10","14:00 - 15:00","0","µg/m³"
"PM2.5","2003-05-10","15:00 - 16:00","0","µg/m³"
"PM2.5","2003-05-10","16:00 - 17:00","161","µg/m³"
"PM2.5","2003-05-10","17:00 - 18:00","118","µg/m³"
"PM2.5","2003-05-10","21:00 - 22:00","129","µg/m³"
"PM2.5","2003-05-11","3:00 - 4:00","0","µg/m³"
"PM2.5","2003-05-11","6:00 - 7:00","90","µg/m³"
"PM2.5","2003-05-11","7:00 - 8:00","101","µg/m³"
"PM2.5","2003-05-11","8:00 - 9:00","108","µg/m³"
"PM2.5","2003-05-11","9:00 - 10:00","149","µg/m³"
"PM2.5","2003-05-11","10:00 - 11:00","126","µg/m³"
"PM2.5","2003-05-11","11:00 - 12:00","149","µg/m³"
"PM2.5","2003-05-11","13:00 - 14:00","149","µg/m³"
"PM2.5","2003-05-11","14:00 - 15:00","125","µg/m³"
"PM2.5","2003-05-11","15:00 - 16:00","136","µg/m³"
"PM2.5","2003-05-11","19:00 - 20:00","0","µg/m³"
"PM2.5","2003-05-11","20:00 - 21:00","0","µg/m³"
"PM2.5","2003-05-11","21:00 - 22:00","147","µg/m³"
"PM2.5","2003-05-11","22:00 - 23:00","29","µg/m³"
"PM2.5","2003-05-12","23:00 - 0:00","14","µg/m³"
"PM2.5","2003-05-12","2:00 - 3:00","88","µg/m³"
"PM2.5","2003-05-12","4:00 - 5:00","155","µg/m³"
"PM2.5","2003-05-12","6:00 - 7:00","129","µg/m³"
"PM2.5","2003-05-12","7:00 - 8:00","106","µg/m³"
"PM2.5","2003-05-12","8:00 - 9:00","62","µg/m³"
"PM2.5","2003-05-12","9:00 - 10:00","24","µg/m³"
"PM2.5","2003-05-12","10:00 - 11:00","74","µg/m³"
"PM2.5","2003-05-12","11:00 - 12:00","123","µg/m³"
"PM2.5","2003-05-12","12:00 - 13:00","168","µg/m³"
"PM2.5","2003-05-12","13:00 - 14:00","148","µg/m³"
"PM2.5","2003-05-12","14:00 - 15:00","112","µg/m³"
"PM2.5","2003-05-12","15:00 - 16:00","118","µg/m³"
"PM2.5","2003-05-12","17:00 - 18:00","141","µg/m³"
"PM2.5","2003-05-12","18:00 - 19:00","133","µg/m³"
"PM2.5","2003-05-12","19:00 - 20:00","149","µg/m³"
"PM2.5","2003-05-12","20:00 - 21:00","150","µg/m³"
"PM2.5","2003-05-12","21:00 - 22:00","149","µg/m³"
"PM2.5","2003-05-12","22:00 - 23:00","142","µg/m³"
"PM2.5","2003-05-13","23:00 - 0:00","68","µg/m³"
"PM2.5","2003-05-13","0:00 - 1:00","63","µg/m³"
"PM2.5","2003-05-13","2:00 - 3:00","118","µg/m³"
"PM2.5","2003-05-13","3:00 - 4:00","130","µg/m³"
"PM2.5","2003-05-13","4:00 - 5:00","95","µg/m³"
"PM2.5","2003-05-13","5:00 - 6:00","99","µg/m³"
"PM2.5","2003-05-13","6:00 - 7:00","119","µg/m³"
"PM2.5","2003-05-13","7:00 - 8:00","14","µg/m³"
"PM2.5","2003-05-13","8:00 - 9:00","37","µg/m³"
"PM2.5","2003-05-13","9:00 - 10:00","38","µg/m³"
"PM2.5","2003-05-13","10:00 - 11:00","93","µg/m³"
"PM2.5","2003-05-13","11:00 - 12:00","74","µg/m³"
"PM2.5","2003-05-13","12:00 - 13:00","65","µg/m³"
"PM2.5","2003-05-13","13:00 - 14:00","72","µg/m³"
"PM2.5","2003-05-13","14:00 - 15:00","47","µg/m³"
"PM2.5","2003-05-13","15:00 - 16:00","47","µg/m³"
"PM2.5","2003-05-13","16:00 - 17:00","74","µg/m³"
"PM2.5","2003-05-13","22:00 - 23:00","104","µg/m³"
"PM2.5","2003-05-14","5:00 - 6:00","175","µg/m³"
"PM2.5","2003-05-14","8:00 - 9:00","0","µg/m³"
"PM2.5","2003-05-14","9:00 - 10:00","137","µg/m³"
"PM2.5","2003-05-14","10:00 - 11:00","150","µg/m³"
"PM2.5","2003-05-14","11:00 - 12:00","162","µg/m³"
"PM2.5","2003-05-14","13:00 - 14:00","163","µg/m³"
"PM2.5","2003-05-14","14:00 - 15:00","138","µg/m³"
"PM2.5","2003-05-14","15:00 - 16:00","126","µg/m³"
"PM2.5","2003-05-14","17:00 - 18:00","90","µg/m³"
"PM2.5","2003-05-15","23:00 - 0:00","0","µg/m³"
"PM2.5","2003-05-15","1:00 - 2:00","136","µg/m³"
"PM2.5","2003-05-15","2:00 - 3:00","105","µg/m³"
"PM2.5","2003-05-15","6:00 - 7:00","0","µg/m³"
"PM2.5","2003-05-15","7:00 - 8:00","0","µg/m³"
"PM2.5","2003-05-15","8:00 - 9:00","0","µg/m³"
"PM2.5","2003-05-15","9:00 - 10:00","113","µg/m³"
"PM2.5","2003-05-15","12:00 - 13:00","0","µg/m³"
"PM2.5","2003-05-15","13:00 - 14:00","0","µg/m³"
"PM2.5","2003-05-15","14:00 - 15:00","172","µg/m³"
"PM2.5","2003-05-15","15:00 - 16:00","160","µg/m³"
"PM2.5","2003-05-15","16:00 - 17:00","130","µg/m³"
"PM2.5","2003-05-15","17:00 - 18:00","112","µg/m³"
"PM2.5","2003-05-15","18:00 - 19:00","91","µg/m³"
"PM2.5","2003-05-15","20:00 - 21:00","96","µg/m³"
"PM2.5","2003-05-15","21:00 - 22:00","79","µg/m³"
"PM2.5","2003-05-16","2:00 - 3:00","124","µg/m³"
"PM2.5","2003-05-16","3:00 - 4:00","142","µg/m³"
"PM2.5","2003-05-16","5:00 - 6:00","0","µg/m³"
"PM2.5","2003-05-16","7:00 - 8:00","90","µg/m³"
"PM2.5","2003-05-16","8:00 - 9:00","132","µg/m³"
"PM2.5","2003-05-16","9:00 - 10:00","0","µg/m³"
"PM2.5","2003-05-16","10:00 - 11:00","0","µg/m³"
"PM2.5","2003-05-16","11:00 - 12:00","0","µg/m³"
"PM2.5","2003-05-16","12:00 - 13:00","0","µg/m³"
"PM2.5","2003-05-16","13:00 - 14:00","0","µg/m³"
"PM2.5","2003-05-16","14:00 - 15:00","138","µg/m³"
"PM2.5","2003-05-16","15:00 - 16:00","99","µg/m³"
"PM2.5","2003-05-16","16:00 - 17:00","107","µg/m³"
"PM2.5","2003-05-16","17:00 - 18:00","99","µg/m³"
"PM2.5","2003-05-16","20:00 - 21:00","110","µg/m³"
"PM2.5","2003-05-16","22:00 - 23:00","131","µg/m³"
"PM2.5","2003-05-17","23:00 - 0:00","124","µg/m³"
"PM2.5","2003-05-17","0:00 - 1:00","128","µg/m³"
"PM2.5","2003-05-17","1:00 - 2:00","135","µg/m³"
"PM2.5","2003-05-17","2:00 - 3:00","144","µg/m³"
"PM2.5","2003-05-17","3:00 - 4:00","137","µg/m³"
"PM2.5","2003-05-17","4:00 - 5:00","120","µg/m³"
"PM2.5","2003-05-17","7:00 - 8:00","0","µg/m³"
"PM2.5","2003-05-17","8:00 - 9:00","0","µg/m³"
"PM2.5","2003-05-17","9:00 - 10:00","117","µg/m³"
"PM2.5","2003-05-17","10:00 - 11:00","82","µg/m³"
"PM2.5","2003-05-17","11:00 - 12:00","87","µg/m³"
"PM2.5","2003-05-17","12:00 - 13:00","88","µg/m³"
"PM2.5","2003-05-17","13:00 - 14:00","81","µg/m³"
"PM2.5","2003-05-17","14:00 - 15:00","76","µg/m³"
"PM2.5","2003-05-17","15:00 - 16:00","70","µg/m³"
"PM2.5","2003-05-17","16:00 - 17:00","79","µg/m³"
"PM2.5","2003-05-17","17:00 - 18:00","85","µg/m³"
"PM2.5","2003-05-17","18:00 - 19:00","86","µg/m³"
"PM2.5","2003-05-17","19:00 - 20:00","89","µg/m³"
"PM2.5","2003-05-17","21:00 - 22:00","81","µg/m³"
"PM2.5","2003-05-17","22:00 - 23:00","93","µg/m³"
"PM2.5","2003-05-18","0:00 - 1:00","136","µg/m³"
"PM2.5","2003-05-18","1:00 - 2:00","120","µg/m³"
"PM2.5","2003-05-18","2:00 - 3:00","124","µg/m³"
"PM2.5","2003-05-18","4:00 - 5:00","153","µg/m³"
"PM2.5","2003-05-18","5:00 - 6:00","135","µg/m³"
"PM2.5","2003-05-18","7:00 - 8:00","16","µg/m³"
"PM2.5","2003-05-18","8:00 - 9:00","108","µg/m³"
"PM2.5","2003-05-18","9:00 - 10:00","31","µg/m³"
"PM2.5","2003-05-18","10:00 - 11:00","61","µg/m³"
"PM2.5","2003-05-18","11:00 - 12:00","109","µg/m³"
"PM2.5","2003-05-18","12:00 - 13:00","42","µg/m³"
"PM2.5","2003-05-18","13:00 - 14:00","50","µg/m³"
"PM2.5","2003-05-18","14:00 - 15:00","71","µg/m³"
"PM2.5","2003-05-18","15:00 - 16:00","61","µg/m³"
"PM2.5","2003-05-18","16:00 - 17:00","48","µg/m³"
"PM2.5","2003-05-18","19:00 - 20:00","57","µg/m³"
"PM2.5","2003-05-18","20:00 - 21:00","55","µg/m³"
"PM2.5","2003-05-18","21:00 - 22:00","71","µg/m³"
"PM2.5","2003-05-19","23:00 - 0:00","120","µg/m³"
"PM2.5","2003-05-19","0:00 - 1:00","92","µg/m³"
"PM2.5","2003-05-19","3:00 - 4:00","169","µg/m³"
"PM2.5","2003-05-19","4:00 - 5:00","34","µg/m³"
"PM2.5","2003-05-19","6:00 - 7:00","161","µg/m³"
"PM2.5","2003-05-19","7:00 - 8:00","74","µg/m³"
"PM2.5","2003-05-19","8:00 - 9:00","91","µg/m³"
"PM2.5","2003-05-19","9:00 - 10:00","0","µg/m³"
"PM2.5","2003-05-19","10:00 - 11:00","0","µg/m³"
"PM2.5","2003-05-19","11:00 - 12:00","0","µg/m³"
"PM2.5","2003-05-19","12:00 - 13:00","0","µg/m³"
"PM2.5","2003-05-19","13:00 - 14:00","0","µg/m³"
"PM2.5","2003-05-19","14:00 - 15:00","174","µg/m³"
"PM2.5","2003-05-19","15:00 - 16:00","156","µg/m³"
"PM2.5","2003-05-19","16:00 - 17:00","115","µg/m³"
"PM2.5","2003-05-19","17:00 - 18:00","94","µg/m³"
"PM2.5","2003-05-19","18:00 - 19:00","102","µg/m³"
"PM2.5","2003-05-19","19:00 - 20:00","16","µg/m³"
"PM2.5","2003-05-19","20:00 - 21:00","79","µg/m³"
"PM2.5","2003-05-19","21:00 - 22:00","158","µg/m³"
"PM2.5","2003-05-19","22:00 - 23:00","103","µg/m³"
"PM2.5","2003-05-20","23:00 - 0:00","67","µg/m³"
"PM2.5","2003-05-20","0:00 - 1:00","97","µg/m³"
"PM2.5","2003-05-20","1:00 - 2:00","91","µg/m³"
"PM2.5","2003-05-20","3:00 - 4:00","151","µg/m³"
"PM2.5","2003-05-20","4:00 - 5:00","167","µg/m³"
"PM2.5","2003-05-20","5:00 - 6:00","0","µg/m³"
"PM2.5","2003-05-20","6:00 - 7:00","158","µg/m³"
"PM2.5","2003-05-20","7:00 - 8:00","62","µg/m³"
"PM2.5","2003-05-20","8:00 - 9:00","28","µg/m³"
"PM2.5","2003-05-20","9:00 - 10:00","128","µg/m³"
"PM2.5","2003-05-20","10:00 - 11:00","71","µg/m³"
"PM2.5","2003-05-20","11:00 - 12:00","56","µg/m³"
"PM2.5","2003-05-20","12:00 - 13:00","82","µg/m³"
"PM2.5","2003-05-20","13:00 - 14:00","117","µg/m³"
"PM2.5","2003-05-20","14:00 - 15:00","146","µg/m³"
"PM2.5","2003-05-20","15:00 - 16:00","137","µg/m³"
"PM2.5","2003-05-20","16:00 - 17:00","105","µg/m³"
"PM2.5","2003-05-20","17:00 - 18:00","98","µg/m³"
"PM2.5","2003-05-20","18:00 - 19:00","77","µg/m³"
"PM2.5","2003-05-20","20:00 - 21:00","117","µg/m³"
"PM2.5","2003-05-20","21:00 - 22:00","125","µg/m³"
"PM2.5","2003-05-20","22:00 - 23:00","98","µg/m³"
"PM2.5","2003-05-21","23:00 - 0:00","88","µg/m³"
"PM2.5","2003-05-21","0:00 - 1:00","66","µg/m³"
