"Parámetro","Fecha","Hora","Valor","Unidad"
"PM2.5","2012-06-01","23:00 - 0:00","26","µg/m³"
"PM2.5","2012-06-01","0:00 - 1:00","10","µg/m³"
"PM2.5","2012-06-01","1:00 - 2:00","23","µg/m³"
"PM2.5","2012-06-01","2:00 - 3:00","18","µg/m³"
"PM2.5","2012-06-01","3:00 - 4:00","21","µg/m³"
"PM2.5","2012-06-01","4:00 - 5:00","33","µg/m³"
"PM2.5","2012-06-01","5:00 - 6:00","13","µg/m³"
"PM2.5","2012-06-01","6:00 - 7:00","39","µg/m³"
"PM2.5","2012-06-01","8:00 - 9:00","13","µg/m³"
"PM2.5","2012-06-01","13:00 - 14:00","18","µg/m³"
"PM2.5","2012-06-01","14:00 - 15:00","27","µg/m³"
"PM2.5","2012-06-01","15:00 - 16:00","54","µg/m³"
"PM2.5","2012-06-01","16:00 - 17:00","29","µg/m³"
"PM2.5","2012-06-01","17:00 - 18:00","65","µg/m³"
"PM2.5","2012-06-01","20:00 - 21:00","7","µg/m³"
"PM2.5","2012-06-01","21:00 - 22:00","2","µg/m³"
"PM2.5","2012-06-02","0:00 - 1:00","25","µg/m³"
"PM2.5","2012-06-02","1:00 - 2:00","26","µg/m³"
"PM2.5","2012-06-02","2:00 - 3:00","40","µg/m³"
"PM2.5","2012-06-02","3:00 - 4:00","12","µg/m³"
"PM2.5","2012-06-02","4:00 - 5:00","9","µg/m³"
"PM2.5","2012-06-02","5:00 - 6:00","8","µg/m³"
"PM2.5","2012-06-02","6:00 - 7:00","8","µg/m³"
"PM2.5","2012-06-02","7:00 - 8:00","5","µg/m³"
"PM2.5","2012-06-02","8:00 - 9:00","3","µg/m³"
"PM2.5","2012-06-02","13:00 - 14:00","15","µg/m³"
"PM2.5","2012-06-02","17:00 - 18:00","2","µg/m³"
"PM2.5","2012-06-02","20:00 - 21:00","25","µg/m³"
"PM2.5","2012-06-02","21:00 - 22:00","40","µg/m³"
"PM2.5","2012-06-02","22:00 - 23:00","12","µg/m³"
"PM2.5","2012-06-03","23:00 - 0:00","21","µg/m³"
"PM2.5","2012-06-03","2:00 - 3:00","26","µg/m³"
"PM2.5","2012-06-03","3:00 - 4:00","21","µg/m³"
"PM2.5","2012-06-03","4:00 - 5:00","18","µg/m³"
"PM2.5","2012-06-03","9:00 - 10:00","23","µg/m³"
"PM2.5","2012-06-03","10:00 - 11:00","19","µg/m³"
"PM2.5","2012-06-03","12:00 - 13:00","10","µg/m³"
"PM2.5","2012-06-03","14:00 - 15:00","22","µg/m³"
"PM2.5","2012-06-03","15:00 - 16:00","30","µg/m³"
"PM2.5","2012-06-03","18:00 - 19:00","7","µg/m³"
"PM2.5","2012-06-03","20:00 - 21:00","5","µg/m³"
"PM2.5","2012-06-03","22:00 - 23:00","7","µg/m³"
"PM2.5","2012-06-04","0:00 - 1:00","33","µg/m³"
"PM2.5","2012-06-04","1:00 - 2:00","37","µg/m³"
"PM2.5","2012-06-04","2:00 - 3:00","32","µg/m³"
"PM2.5","2012-06-04","4:00 - 5:00","99","µg/m³"
"PM2.5","2012-06-04","10:00 - 11:00","23","µg/m³"
"PM2.5","2012-06-04","11:00 - 12:00","16","µg/m³"
"PM2.5","2012-06-04","12:00 - 13:00","1","µg/m³"
"PM2.5","2012-06-04","14:00 - 15:00","18","µg/m³"
"PM2.5","2012-06-04","15:00 - 16:00","30","µg/m³"
"PM2.5","2012-06-04","16:00 - 17:00","45","µg/m³"
"PM2.5","2012-06-04","17:00 - 18:00","13","µg/m³"
"PM2.5","2012-06-04","19:00 - 20:00","44","µg/m³"
