"Parámetro","Fecha","Hora","Valor","Unidad"
"PM2.5","2011-06-01","23:00 - 0:00","20","µg/m³"
"PM2.5","2011-06-01","0:00 - 1:00","38","µg/m³"
"PM2.5","2011-06-01","1:00 - 2:00","21","µg/m³"
"PM2.5","2011-06-01","2:00 - 3:00","15","µg/m³"
"PM2.5","2011-06-01","3:00 - 4:00","35","µg/m³"
"PM2.5","2011-06-01","4:00 - 5:00","21","µg/m³"
"PM2.5","2011-06-01","5:00 - 6:00","7","µg/m³"
"PM2.5","2011-06-01","8:00 - 9:00","15","µg/m³"
"PM2.5","2011-06-01","11:00 - 12:00","15","µg/m³"
"PM2.5","2011-06-01","12:00 - 13:00","12","µg/m³"
"PM2.5","2011-06-01","14:00 - 15:00","20","µg/m³"
"PM2.5","2011-06-01","15:00 - 16:00","8","µg/m³"
"PM2.5","2011-06-01","16:00 - 17:00","31","µg/m³"
"PM2.5","2011-06-01","17:00 - 18:00","18","µg/m³"
"PM2.5","2011-06-01","18:00 - 19:00","11","µg/m³"
"PM2.5","2011-06-01","19:00 - 20:00","13","µg/m³"
"PM2.5","2011-06-01","21:00 - 22:00","15","µg/m³"
"PM2.5","2011-06-01","22:00 - 23:00","21","µg/m³"
"PM2.5","2011-06-02","23:00 - 0:00","17","µg/m³"
"PM2.5","2011-06-02","2:00 - 3:00","15","µg/m³"
"PM2.5","2011-06-02","3:00 - 4:00","24","µg/m³"
"PM2.5","2011-06-02","10:00 - 11:00","12","µg/m³"
"PM2.5","2011-06-02","11:00 - 12:00","11","µg/m³"
"PM2.5","2011-06-02","12:00 - 13:00","12","µg/m³"
"PM2.5","2011-06-02","14:00 - 15:00","7","µg/m³"
"PM2.5","2011-06-02","15:00 - 16:00","11","µg/m³"
"PM2.5","2011-06-02","16:00 - 17:00","19","µg/m³"
"PM2.5","2011-06-02","17:00 - 18:00","16","µg/m³"
"PM2.5","2011-06-02","18:00 - 19:00","7","µg/m³"
"PM2.5","2011-06-02","19:00 - 20:00","6","µg/m³"
"PM2.5","2011-06-02","20:00 - 21:00","23","µg/m³"
"PM2.5","2011-06-02","21:00 - 22:00","27","µg/m³"
"PM2.5","2011-06-02","22:00 - 23:00","17","µg/m³"
"PM2.5","2011-06-03","23:00 - 0:00","16","µg/m³"
