"Parámetro","Fecha","Hora","Valor","Unidad"
"PM10","2008-04-01","22:00 - 23:00","99","µg/m³"
"PM10","2008-04-02","23:00 - 0:00","75","µg/m³"
"PM10","2008-04-02","0:00 - 1:00","80","µg/m³"
"PM10","2008-04-02","1:00 - 2:00","74","µg/m³"
"PM10","2008-04-02","2:00 - 3:00","77","µg/m³"
"PM10","2008-04-02","3:00 - 4:00","88","µg/m³"
"PM10","2008-04-02","4:00 - 5:00","86","µg/m³"
"PM10","2008-04-02","5:00 - 6:00","94","µg/m³"
"PM10","2008-04-02","6:00 - 7:00","81","µg/m³"
"PM10","2008-04-02","7:00 - 8:00","80","µg/m³"
"PM10","2008-04-02","8:00 - 9:00","73","µg/m³"
"PM10","2008-04-02","9:00 - 10:00","49","µg/m³"
"PM10","2008-04-02","10:00 - 11:00","38","µg/m³"
"PM10","2008-04-02","11:00 - 12:00","52","µg/m³"
"PM10","2008-04-02","12:00 - 13:00","66","µg/m³"
"PM10","2008-04-02","13:00 - 14:00","130","µg/m³"
"PM10","2008-04-02","14:00 - 15:00","95","µg/m³"
"PM10","2008-04-02","15:00 - 16:00","64","µg/m³"
"PM10","2008-04-02","16:00 - 17:00","76","µg/m³"
"PM10","2008-04-02","17:00 - 18:00","75","µg/m³"
"PM10","2008-04-02","18:00 - 19:00","73","µg/m³"
"PM10","2008-04-02","19:00 - 20:00","63","µg/m³"
"PM10","2008-04-02","20:00 - 21:00","69","µg/m³"
"PM10","2008-04-02","21:00 - 22:00","66","µg/m³"
"PM10","2008-04-02","22:00 - 23:00","64","µg/m³"
"PM10","2008-04-03","23:00 - 0:00","59","µg/m³"
"PM10","2008-04-03","0:00 - 1:00","56","µg/m³"
"PM10","2008-04-03","1:00 - 2:00","49","µg/m³"
"PM10","2008-04-03","2:00 - 3:00","51","µg/m³"
"PM10","2008-04-03","3:00 - 4:00","51","µg/m³"
"PM10","2008-04-03","4:00 - 5:00","57","µg/m³"
"PM10","2008-04-03","5:00 - 6:00","68","µg/m³"
"PM10","2008-04-03","6:00 - 7:00","83","µg/m³"
"PM10","2008-04-03","7:00 - 8:00","89","µg/m³"
"PM10","2008-04-03","8:00 - 9:00","92","µg/m³"
"PM10","2008-04-03","9:00 - 10:00","193","µg/m³"
"PM10","2008-04-03","10:00 - 11:00","97","µg/m³"
"PM10","2008-04-03","11:00 - 12:00","52","µg/m³"
"PM10","2008-04-03","12:00 - 13:00","52","µg/m³"
"PM10","2008-04-03","13:00 - 14:00","56","µg/m³"
"PM10","2008-04-03","14:00 - 15:00","65","µg/m³"
"PM10","2008-04-03","15:00 - 16:00","72","µg/m³"
"PM10","2008-04-03","16:00 - 17:00","103","µg/m³"
"PM10","2008-04-03","17:00 - 18:00","102","µg/m³"
"PM10","2008-04-09","11:00 - 12:00","331","µg/m³"
"PM10","2008-04-09","12:00 - 13:00","99","µg/m³"
"PM10","2008-04-09","13:00 - 14:00","101","µg/m³"
"PM10","2008-04-09","14:00 - 15:00","108","µg/m³"
"PM10","2008-04-09","15:00 - 16:00","108","µg/m³"
"PM10","2008-04-09","16:00 - 17:00","104","µg/m³"
"PM10","2008-04-09","17:00 - 18:00","97","µg/m³"
"PM10","2008-04-09","18:00 - 19:00","105","µg/m³"
"PM10","2008-04-09","19:00 - 20:00","123","µg/m³"
"PM10","2008-04-09","20:00 - 21:00","171","µg/m³"
"PM10","2008-04-09","21:00 - 22:00","122","µg/m³"
"PM10","2008-04-09","22:00 - 23:00","102","µg/m³"
"PM10","2008-04-10","23:00 - 0:00","93","µg/m³"
"PM10","2008-04-10","0:00 - 1:00","93","µg/m³"
"PM10","2008-04-10","1:00 - 2:00","92","µg/m³"
"PM10","2008-04-10","2:00 - 3:00","100","µg/m³"
"PM10","2008-04-10","3:00 - 4:00","98","µg/m³"
"PM10","2008-04-10","4:00 - 5:00","96","µg/m³"
"PM10","2008-04-10","5:00 - 6:00","99","µg/m³"
"PM10","2008-04-10","6:00 - 7:00","132","µg/m³"
"PM10","2008-04-10","7:00 - 8:00","158","µg/m³"
"PM10","2008-04-10","8:00 - 9:00","197","µg/m³"
"PM10","2008-04-10","9:00 - 10:00","185","µg/m³"
"PM10","2008-04-10","10:00 - 11:00","157","µg/m³"
"PM10","2008-04-10","11:00 - 12:00","112","µg/m³"
"PM10","2008-04-10","12:00 - 13:00","130","µg/m³"
"PM10","2008-04-10","13:00 - 14:00","128","µg/m³"
"PM10","2008-04-10","14:00 - 15:00","125","µg/m³"
"PM10","2008-04-10","15:00 - 16:00","171","µg/m³"
"PM10","2008-04-10","16:00 - 17:00","164","µg/m³"
"PM10","2008-04-10","17:00 - 18:00","116","µg/m³"
"PM10","2008-04-10","18:00 - 19:00","96","µg/m³"
"PM10","2008-04-10","19:00 - 20:00","86","µg/m³"
"PM10","2008-04-10","20:00 - 21:00","75","µg/m³"
"PM10","2008-04-10","21:00 - 22:00","65","µg/m³"
"PM10","2008-04-10","22:00 - 23:00","82","µg/m³"
"PM10","2008-04-11","23:00 - 0:00","78","µg/m³"
"PM10","2008-04-11","0:00 - 1:00","77","µg/m³"
"PM10","2008-04-11","1:00 - 2:00","75","µg/m³"
"PM10","2008-04-11","2:00 - 3:00","83","µg/m³"
"PM10","2008-04-11","3:00 - 4:00","87","µg/m³"
"PM10","2008-04-11","4:00 - 5:00","99","µg/m³"
"PM10","2008-04-11","5:00 - 6:00","109","µg/m³"
"PM10","2008-04-11","6:00 - 7:00","136","µg/m³"
"PM10","2008-04-11","7:00 - 8:00","236","µg/m³"
"PM10","2008-04-11","18:00 - 19:00","179","µg/m³"
"PM10","2008-04-11","19:00 - 20:00","140","µg/m³"
"PM10","2008-04-11","20:00 - 21:00","125","µg/m³"
"PM10","2008-04-11","21:00 - 22:00","133","µg/m³"
"PM10","2008-04-11","22:00 - 23:00","138","µg/m³"
"PM10","2008-04-12","23:00 - 0:00","205","µg/m³"
"PM10","2008-04-12","0:00 - 1:00","167","µg/m³"
"PM10","2008-04-12","1:00 - 2:00","126","µg/m³"
"PM10","2008-04-12","2:00 - 3:00","107","µg/m³"
"PM10","2008-04-12","3:00 - 4:00","100","µg/m³"
"PM10","2008-04-12","4:00 - 5:00","84","µg/m³"
