"Parámetro","Fecha","Hora","Valor","Unidad"
"PM2.5","2018-12-03","12:00 - 13:00","17","µg/m³"
"PM2.5","2018-12-03","13:00 - 14:00","15","µg/m³"
"PM2.5","2018-12-03","14:00 - 15:00","15","µg/m³"
"PM2.5","2018-12-03","15:00 - 16:00","16","µg/m³"
"PM2.5","2018-12-03","16:00 - 17:00","16","µg/m³"
"PM2.5","2018-12-03","17:00 - 18:00","13","µg/m³"
"PM2.5","2018-12-03","18:00 - 19:00","13","µg/m³"
"PM2.5","2018-12-03","19:00 - 20:00","14","µg/m³"
"PM2.5","2018-12-04","23:00 - 0:00","14","µg/m³"
"PM2.5","2018-12-04","1:00 - 2:00","10","µg/m³"
"PM2.5","2018-12-04","2:00 - 3:00","9","µg/m³"
"PM2.5","2018-12-04","3:00 - 4:00","7","µg/m³"
"PM2.5","2018-12-04","4:00 - 5:00","8","µg/m³"
"PM2.5","2018-12-04","5:00 - 6:00","8","µg/m³"
"PM2.5","2018-12-04","6:00 - 7:00","9","µg/m³"
"PM2.5","2018-12-04","7:00 - 8:00","12","µg/m³"
"PM2.5","2018-12-04","8:00 - 9:00","13","µg/m³"
"PM2.5","2018-12-04","9:00 - 10:00","11","µg/m³"
"PM2.5","2018-12-04","10:00 - 11:00","11","µg/m³"
"PM2.5","2018-12-04","11:00 - 12:00","10","µg/m³"
"PM2.5","2018-12-04","12:00 - 13:00","9","µg/m³"
"PM2.5","2018-12-04","13:00 - 14:00","9","µg/m³"
"PM2.5","2018-12-04","14:00 - 15:00","10","µg/m³"
"PM2.5","2018-12-04","15:00 - 16:00","10","µg/m³"
"PM2.5","2018-12-04","16:00 - 17:00","10","µg/m³"
"PM2.5","2018-12-04","17:00 - 18:00","15","µg/m³"
"PM2.5","2018-12-04","18:00 - 19:00","17","µg/m³"
"PM2.5","2018-12-04","19:00 - 20:00","17","µg/m³"
"PM2.5","2018-12-04","20:00 - 21:00","14","µg/m³"
"PM2.5","2018-12-04","21:00 - 22:00","12","µg/m³"
"PM2.5","2018-12-04","22:00 - 23:00","14","µg/m³"
"PM2.5","2018-12-05","23:00 - 0:00","17","µg/m³"
"PM2.5","2018-12-05","0:00 - 1:00","13","µg/m³"
"PM2.5","2018-12-05","1:00 - 2:00","8","µg/m³"
"PM2.5","2018-12-05","2:00 - 3:00","9","µg/m³"
"PM2.5","2018-12-05","3:00 - 4:00","6","µg/m³"
"PM2.5","2018-12-05","4:00 - 5:00","6","µg/m³"
"PM2.5","2018-12-05","5:00 - 6:00","5","µg/m³"
"PM2.5","2018-12-05","6:00 - 7:00","4","µg/m³"
"PM2.5","2018-12-05","7:00 - 8:00","4","µg/m³"
"PM2.5","2018-12-05","8:00 - 9:00","5","µg/m³"
"PM2.5","2018-12-05","9:00 - 10:00","6","µg/m³"
"PM2.5","2018-12-05","10:00 - 11:00","6","µg/m³"
"PM2.5","2018-12-05","11:00 - 12:00","6","µg/m³"
"PM2.5","2018-12-05","12:00 - 13:00","6","µg/m³"
"PM2.5","2018-12-05","13:00 - 14:00","6","µg/m³"
"PM2.5","2018-12-05","14:00 - 15:00","5","µg/m³"
"PM2.5","2018-12-05","15:00 - 16:00","4","µg/m³"
"PM2.5","2018-12-05","16:00 - 17:00","5","µg/m³"
"PM2.5","2018-12-06","17:00 - 18:00","19","µg/m³"
"PM2.5","2018-12-06","18:00 - 19:00","30","µg/m³"
"PM2.5","2018-12-06","19:00 - 20:00","40","µg/m³"
"PM2.5","2018-12-06","20:00 - 21:00","44","µg/m³"
"PM2.5","2018-12-06","21:00 - 22:00","60","µg/m³"
"PM2.5","2018-12-06","22:00 - 23:00","66","µg/m³"
"PM2.5","2018-12-07","23:00 - 0:00","69","µg/m³"
"PM2.5","2018-12-07","0:00 - 1:00","74","µg/m³"
"PM2.5","2018-12-07","1:00 - 2:00","74","µg/m³"
"PM2.5","2018-12-07","2:00 - 3:00","63","µg/m³"
"PM2.5","2018-12-07","3:00 - 4:00","40","µg/m³"
"PM2.5","2018-12-07","4:00 - 5:00","39","µg/m³"
"PM2.5","2018-12-07","5:00 - 6:00","38","µg/m³"
"PM2.5","2018-12-07","6:00 - 7:00","27","µg/m³"
"PM2.5","2018-12-07","7:00 - 8:00","24","µg/m³"
"PM2.5","2018-12-07","8:00 - 9:00","23","µg/m³"
"PM2.5","2018-12-07","9:00 - 10:00","21","µg/m³"
"PM2.5","2018-12-07","10:00 - 11:00","16","µg/m³"
"PM2.5","2018-12-07","11:00 - 12:00","16","µg/m³"
"PM2.5","2018-12-07","14:00 - 15:00","22","µg/m³"
"PM2.5","2018-12-07","15:00 - 16:00","22","µg/m³"
"PM2.5","2018-12-07","16:00 - 17:00","15","µg/m³"
