"Parámetro","Fecha","Hora","Valor","Unidad"
"PM2.5","2015-01-01","0:00 - 1:00","15","µg/m³"
"PM2.5","2015-01-01","9:00 - 10:00","14","µg/m³"
"PM2.5","2015-01-01","13:00 - 14:00","29","µg/m³"
"PM2.5","2015-01-01","14:00 - 15:00","24","µg/m³"
"PM2.5","2015-01-01","15:00 - 16:00","26","µg/m³"
"PM2.5","2015-01-01","16:00 - 17:00","27","µg/m³"
"PM2.5","2015-01-01","17:00 - 18:00","25","µg/m³"
"PM2.5","2015-01-01","18:00 - 19:00","26","µg/m³"
"PM2.5","2015-01-01","19:00 - 20:00","23","µg/m³"
"PM2.5","2015-01-01","20:00 - 21:00","23","µg/m³"
"PM2.5","2015-01-01","21:00 - 22:00","16","µg/m³"
"PM2.5","2015-01-01","22:00 - 23:00","13","µg/m³"
"PM2.5","2015-01-02","23:00 - 0:00","13","µg/m³"
"PM2.5","2015-01-02","7:00 - 8:00","14","µg/m³"
"PM2.5","2015-01-02","8:00 - 9:00","19","µg/m³"
"PM2.5","2015-01-02","9:00 - 10:00","25","µg/m³"
"PM2.5","2015-01-02","10:00 - 11:00","27","µg/m³"
"PM2.5","2015-01-02","11:00 - 12:00","16","µg/m³"
"PM2.5","2015-01-02","12:00 - 13:00","23","µg/m³"
"PM2.5","2015-01-02","13:00 - 14:00","23","µg/m³"
"PM2.5","2015-01-02","14:00 - 15:00","25","µg/m³"
"PM2.5","2015-01-02","15:00 - 16:00","31","µg/m³"
"PM2.5","2015-01-02","16:00 - 17:00","25","µg/m³"
"PM2.5","2015-01-02","17:00 - 18:00","23","µg/m³"
"PM2.5","2015-01-02","18:00 - 19:00","22","µg/m³"
"PM2.5","2015-01-02","19:00 - 20:00","18","µg/m³"
"PM2.5","2015-01-02","20:00 - 21:00","19","µg/m³"
"PM2.5","2015-01-02","21:00 - 22:00","14","µg/m³"
"PM2.5","2015-01-02","22:00 - 23:00","13","µg/m³"
"PM2.5","2015-01-03","1:00 - 2:00","17","µg/m³"
"PM2.5","2015-01-03","2:00 - 3:00","17","µg/m³"
"PM2.5","2015-01-03","3:00 - 4:00","27","µg/m³"
"PM2.5","2015-01-03","4:00 - 5:00","30","µg/m³"
"PM2.5","2015-01-03","5:00 - 6:00","23","µg/m³"
"PM2.5","2015-01-03","6:00 - 7:00","23","µg/m³"
"PM2.5","2015-01-03","7:00 - 8:00","27","µg/m³"
"PM2.5","2015-01-03","8:00 - 9:00","26","µg/m³"
"PM2.5","2015-01-03","9:00 - 10:00","23","µg/m³"
"PM2.5","2015-01-03","10:00 - 11:00","44","µg/m³"
"PM2.5","2015-01-03","11:00 - 12:00","42","µg/m³"
"PM2.5","2015-01-03","12:00 - 13:00","47","µg/m³"
"PM2.5","2015-01-03","13:00 - 14:00","44","µg/m³"
"PM2.5","2015-01-03","14:00 - 15:00","39","µg/m³"
"PM2.5","2015-01-03","15:00 - 16:00","27","µg/m³"
"PM2.5","2015-01-03","16:00 - 17:00","48","µg/m³"
"PM2.5","2015-01-03","17:00 - 18:00","53","µg/m³"
"PM2.5","2015-01-03","18:00 - 19:00","41","µg/m³"
"PM2.5","2015-01-03","19:00 - 20:00","41","µg/m³"
"PM2.5","2015-01-03","20:00 - 21:00","36","µg/m³"
"PM2.5","2015-01-03","21:00 - 22:00","40","µg/m³"
"PM2.5","2015-01-03","22:00 - 23:00","57","µg/m³"
"PM2.5","2015-01-04","23:00 - 0:00","39","µg/m³"
"PM2.5","2015-01-04","0:00 - 1:00","43","µg/m³"
"PM2.5","2015-01-04","1:00 - 2:00","38","µg/m³"
"PM2.5","2015-01-04","2:00 - 3:00","30","µg/m³"
"PM2.5","2015-01-04","3:00 - 4:00","21","µg/m³"
"PM2.5","2015-01-05","7:00 - 8:00","14","µg/m³"
"PM2.5","2015-01-05","11:00 - 12:00","26","µg/m³"
"PM2.5","2015-01-05","12:00 - 13:00","34","µg/m³"
"PM2.5","2015-01-05","13:00 - 14:00","19","µg/m³"
"PM2.5","2015-01-05","15:00 - 16:00","14","µg/m³"
"PM2.5","2015-01-05","16:00 - 17:00","14","µg/m³"
"PM2.5","2015-01-05","17:00 - 18:00","16","µg/m³"
"PM2.5","2015-01-05","18:00 - 19:00","15","µg/m³"
"PM2.5","2015-01-05","19:00 - 20:00","15","µg/m³"
"PM2.5","2015-01-05","20:00 - 21:00","15","µg/m³"
"PM2.5","2015-01-05","21:00 - 22:00","14","µg/m³"
"PM2.5","2015-01-06","1:00 - 2:00","15","µg/m³"
"PM2.5","2015-01-06","2:00 - 3:00","17","µg/m³"
"PM2.5","2015-01-06","3:00 - 4:00","17","µg/m³"
"PM2.5","2015-01-06","4:00 - 5:00","15","µg/m³"
"PM2.5","2015-01-06","5:00 - 6:00","21","µg/m³"
"PM2.5","2015-01-06","6:00 - 7:00","18","µg/m³"
"PM2.5","2015-01-06","7:00 - 8:00","27","µg/m³"
"PM2.5","2015-01-06","8:00 - 9:00","24","µg/m³"
"PM2.5","2015-01-06","9:00 - 10:00","20","µg/m³"
"PM2.5","2015-01-06","10:00 - 11:00","28","µg/m³"
"PM2.5","2015-01-06","11:00 - 12:00","33","µg/m³"
"PM2.5","2015-01-06","12:00 - 13:00","41","µg/m³"
"PM2.5","2015-01-06","13:00 - 14:00","50","µg/m³"
"PM2.5","2015-01-06","14:00 - 15:00","87","µg/m³"
"PM2.5","2015-01-06","15:00 - 16:00","43","µg/m³"
"PM2.5","2015-01-06","16:00 - 17:00","37","µg/m³"
"PM2.5","2015-01-06","17:00 - 18:00","29","µg/m³"
