"Parámetro","Fecha","Hora","Valor","Unidad"
"HR","2008-12-01","23:00 - 0:00","66","%"
"HR","2008-12-01","0:00 - 1:00","64","%"
"HR","2008-12-01","1:00 - 2:00","66","%"
"HR","2008-12-01","2:00 - 3:00","53","%"
"HR","2008-12-01","3:00 - 4:00","46","%"
"HR","2008-12-01","4:00 - 5:00","44","%"
"HR","2008-12-01","5:00 - 6:00","44","%"
"HR","2008-12-01","6:00 - 7:00","55","%"
"HR","2008-12-01","7:00 - 8:00","45","%"
"HR","2008-12-01","8:00 - 9:00","40","%"
"HR","2008-12-01","9:00 - 10:00","38","%"
"HR","2008-12-01","10:00 - 11:00","36","%"
"HR","2008-12-01","11:00 - 12:00","34","%"
"HR","2008-12-01","12:00 - 13:00","32","%"
"HR","2008-12-01","13:00 - 14:00","31","%"
"HR","2008-12-01","14:00 - 15:00","30","%"
"HR","2008-12-01","15:00 - 16:00","31","%"
"HR","2008-12-01","16:00 - 17:00","33","%"
"HR","2008-12-01","17:00 - 18:00","36","%"
"HR","2008-12-01","18:00 - 19:00","39","%"
"HR","2008-12-01","19:00 - 20:00","45","%"
"HR","2008-12-01","20:00 - 21:00","55","%"
"HR","2008-12-01","21:00 - 22:00","57","%"
"HR","2008-12-01","22:00 - 23:00","59","%"
"HR","2008-12-02","23:00 - 0:00","62","%"
"HR","2008-12-02","0:00 - 1:00","63","%"
"HR","2008-12-02","1:00 - 2:00","64","%"
"HR","2008-12-02","2:00 - 3:00","64","%"
"HR","2008-12-02","3:00 - 4:00","66","%"
"HR","2008-12-02","4:00 - 5:00","60","%"
"HR","2008-12-02","5:00 - 6:00","63","%"
"HR","2008-12-02","6:00 - 7:00","60","%"
"HR","2008-12-02","7:00 - 8:00","56","%"
"HR","2008-12-02","8:00 - 9:00","42","%"
"HR","2008-12-02","9:00 - 10:00","31","%"
"HR","2008-12-02","10:00 - 11:00","28","%"
"HR","2008-12-02","11:00 - 12:00","23","%"
"HR","2008-12-02","12:00 - 13:00","25","%"
"HR","2008-12-02","13:00 - 14:00","27","%"
"HR","2008-12-02","14:00 - 15:00","29","%"
