"Parámetro","Fecha","Hora","Valor","Unidad"
"PM2.5","2008-01-01","23:00 - 0:00","0","µg/m³"
"PM2.5","2008-01-01","0:00 - 1:00","0","µg/m³"
"PM2.5","2008-01-01","1:00 - 2:00","79","µg/m³"
"PM2.5","2008-01-01","2:00 - 3:00","37","µg/m³"
"PM2.5","2008-01-01","3:00 - 4:00","36","µg/m³"
"PM2.5","2008-01-01","4:00 - 5:00","6","µg/m³"
"PM2.5","2008-01-01","5:00 - 6:00","9","µg/m³"
"PM2.5","2008-01-01","6:00 - 7:00","18","µg/m³"
"PM2.5","2008-01-01","7:00 - 8:00","14","µg/m³"
"PM2.5","2008-01-01","9:00 - 10:00","16","µg/m³"
"PM2.5","2008-01-01","10:00 - 11:00","7","µg/m³"
"PM2.5","2008-01-01","11:00 - 12:00","17","µg/m³"
"PM2.5","2008-01-01","13:00 - 14:00","21","µg/m³"
"PM2.5","2008-01-01","15:00 - 16:00","17","µg/m³"
"PM2.5","2008-01-01","16:00 - 17:00","27","µg/m³"
"PM2.5","2008-01-01","17:00 - 18:00","7","µg/m³"
"PM2.5","2008-01-01","19:00 - 20:00","11","µg/m³"
"PM2.5","2008-01-01","20:00 - 21:00","9","µg/m³"
"PM2.5","2008-01-01","21:00 - 22:00","13","µg/m³"
"PM2.5","2008-01-02","23:00 - 0:00","18","µg/m³"
"PM2.5","2008-01-02","2:00 - 3:00","8","µg/m³"
"PM2.5","2008-01-02","3:00 - 4:00","11","µg/m³"
"PM2.5","2008-01-02","8:00 - 9:00","16","µg/m³"
"PM2.5","2008-01-02","9:00 - 10:00","9","µg/m³"
"PM2.5","2008-01-02","10:00 - 11:00","8","µg/m³"
"PM2.5","2008-01-02","11:00 - 12:00","8","µg/m³"
"PM2.5","2008-01-02","12:00 - 13:00","7","µg/m³"
"PM2.5","2008-01-02","15:00 - 16:00","16","µg/m³"
"PM2.5","2008-01-02","16:00 - 17:00","40","µg/m³"
"PM2.5","2008-01-02","17:00 - 18:00","35","µg/m³"
"PM2.5","2008-01-02","18:00 - 19:00","27","µg/m³"
"PM2.5","2008-01-02","21:00 - 22:00","15","µg/m³"
"PM2.5","2008-01-02","22:00 - 23:00","26","µg/m³"
"PM2.5","2008-01-03","23:00 - 0:00","10","µg/m³"
"PM2.5","2008-01-03","2:00 - 3:00","8","µg/m³"
