"Parámetro","Fecha","Hora","Valor","Unidad"
"PM2.5","2019-05-01","0:00 - 1:00","3","µg/m³"
"PM2.5","2019-05-01","2:00 - 3:00","3","µg/m³"
"PM2.5","2019-05-01","8:00 - 9:00","9","µg/m³"
"PM2.5","2019-05-01","9:00 - 10:00","20","µg/m³"
"PM2.5","2019-05-01","10:00 - 11:00","26","µg/m³"
"PM2.5","2019-05-01","11:00 - 12:00","31","µg/m³"
"PM2.5","2019-05-01","12:00 - 13:00","46","µg/m³"
"PM2.5","2019-05-01","13:00 - 14:00","60","µg/m³"
"PM2.5","2019-05-01","14:00 - 15:00","61","µg/m³"
"PM2.5","2019-05-01","15:00 - 16:00","59","µg/m³"
"PM2.5","2019-05-01","16:00 - 17:00","56","µg/m³"
"PM2.5","2019-05-01","17:00 - 18:00","58","µg/m³"
"PM2.5","2019-05-01","18:00 - 19:00","43","µg/m³"
"PM2.5","2019-05-01","19:00 - 20:00","30","µg/m³"
"PM2.5","2019-05-01","20:00 - 21:00","17","µg/m³"
"PM2.5","2019-05-01","21:00 - 22:00","8","µg/m³"
"PM2.5","2019-05-01","22:00 - 23:00","5","µg/m³"
"PM2.5","2019-05-02","23:00 - 0:00","2","µg/m³"
"PM2.5","2019-05-02","8:00 - 9:00","6","µg/m³"
"PM2.5","2019-05-02","9:00 - 10:00","11","µg/m³"
"PM2.5","2019-05-02","10:00 - 11:00","21","µg/m³"
"PM2.5","2019-05-02","11:00 - 12:00","31","µg/m³"
"PM2.5","2019-05-02","12:00 - 13:00","28","µg/m³"
"PM2.5","2019-05-02","13:00 - 14:00","30","µg/m³"
"PM2.5","2019-05-02","14:00 - 15:00","47","µg/m³"
"PM2.5","2019-05-02","15:00 - 16:00","56","µg/m³"
"PM2.5","2019-05-02","16:00 - 17:00","45","µg/m³"
"PM2.5","2019-05-02","17:00 - 18:00","36","µg/m³"
"PM2.5","2019-05-02","18:00 - 19:00","32","µg/m³"
"PM2.5","2019-05-02","19:00 - 20:00","29","µg/m³"
"PM2.5","2019-05-02","20:00 - 21:00","17","µg/m³"
"PM2.5","2019-05-02","21:00 - 22:00","6","µg/m³"
"PM2.5","2019-05-02","22:00 - 23:00","3","µg/m³"
"PM2.5","2019-05-03","11:00 - 12:00","10","µg/m³"
"PM2.5","2019-05-03","12:00 - 13:00","15","µg/m³"
"PM2.5","2019-05-03","13:00 - 14:00","14","µg/m³"
"PM2.5","2019-05-03","14:00 - 15:00","15","µg/m³"
"PM2.5","2019-05-03","15:00 - 16:00","13","µg/m³"
"PM2.5","2019-05-03","16:00 - 17:00","4","µg/m³"
"PM2.5","2019-05-03","17:00 - 18:00","4","µg/m³"
"PM2.5","2019-05-03","18:00 - 19:00","8","µg/m³"
