"Parámetro","Fecha","Hora","Valor","Unidad"
"PM2.5","2019-06-01","0:00 - 1:00","9","µg/m³"
"PM2.5","2019-06-01","1:00 - 2:00","2","µg/m³"
"PM2.5","2019-06-01","2:00 - 3:00","10","µg/m³"
"PM2.5","2019-06-01","3:00 - 4:00","3","µg/m³"
"PM2.5","2019-06-01","4:00 - 5:00","6","µg/m³"
"PM2.5","2019-06-01","5:00 - 6:00","2","µg/m³"
"PM2.5","2019-06-01","6:00 - 7:00","6","µg/m³"
"PM2.5","2019-06-01","7:00 - 8:00","9","µg/m³"
"PM2.5","2019-06-01","9:00 - 10:00","5","µg/m³"
"PM2.5","2019-06-01","10:00 - 11:00","18","µg/m³"
"PM2.5","2019-06-01","11:00 - 12:00","7","µg/m³"
"PM2.5","2019-06-01","12:00 - 13:00","8","µg/m³"
"PM2.5","2019-06-01","13:00 - 14:00","9","µg/m³"
"PM2.5","2019-06-01","14:00 - 15:00","4","µg/m³"
"PM2.5","2019-06-01","15:00 - 16:00","25","µg/m³"
"PM2.5","2019-06-01","17:00 - 18:00","3","µg/m³"
"PM2.5","2019-06-01","21:00 - 22:00","9","µg/m³"
"PM2.5","2019-06-01","22:00 - 23:00","13","µg/m³"
"PM2.5","2019-06-02","10:00 - 11:00","19","µg/m³"
"PM2.5","2019-06-02","11:00 - 12:00","10","µg/m³"
"PM2.5","2019-06-02","12:00 - 13:00","10","µg/m³"
"PM2.5","2019-06-02","13:00 - 14:00","6","µg/m³"
"PM2.5","2019-06-02","14:00 - 15:00","7","µg/m³"
"PM2.5","2019-06-02","15:00 - 16:00","10","µg/m³"
"PM2.5","2019-06-02","16:00 - 17:00","6","µg/m³"
"PM2.5","2019-06-02","17:00 - 18:00","8","µg/m³"
"PM2.5","2019-06-02","18:00 - 19:00","27","µg/m³"
"PM2.5","2019-06-02","19:00 - 20:00","14","µg/m³"
"PM2.5","2019-06-02","20:00 - 21:00","2","µg/m³"
"PM2.5","2019-06-02","21:00 - 22:00","6","µg/m³"
"PM2.5","2019-06-02","22:00 - 23:00","3","µg/m³"
"PM2.5","2019-06-03","23:00 - 0:00","2","µg/m³"
"PM2.5","2019-06-03","0:00 - 1:00","15","µg/m³"
"PM2.5","2019-06-03","1:00 - 2:00","7","µg/m³"
"PM2.5","2019-06-03","2:00 - 3:00","3","µg/m³"
"PM2.5","2019-06-03","3:00 - 4:00","3","µg/m³"
"PM2.5","2019-06-03","4:00 - 5:00","5","µg/m³"
"PM2.5","2019-06-03","5:00 - 6:00","7","µg/m³"
"PM2.5","2019-06-03","6:00 - 7:00","8","µg/m³"
"PM2.5","2019-06-03","8:00 - 9:00","6","µg/m³"
"PM2.5","2019-06-03","9:00 - 10:00","14","µg/m³"
"PM2.5","2019-06-03","10:00 - 11:00","4","µg/m³"
"PM2.5","2019-06-03","11:00 - 12:00","14","µg/m³"
"PM2.5","2019-06-03","12:00 - 13:00","10","µg/m³"
"PM2.5","2019-06-03","13:00 - 14:00","2","µg/m³"
"PM2.5","2019-06-03","14:00 - 15:00","7","µg/m³"
"PM2.5","2019-06-03","15:00 - 16:00","15","µg/m³"
"PM2.5","2019-06-03","16:00 - 17:00","14","µg/m³"
"PM2.5","2019-06-03","17:00 - 18:00","20","µg/m³"
"PM2.5","2019-06-03","18:00 - 19:00","18","µg/m³"
"PM2.5","2019-06-03","19:00 - 20:00","3","µg/m³"
"PM2.5","2019-06-03","21:00 - 22:00","7","µg/m³"
"PM2.5","2019-06-03","22:00 - 23:00","9","µg/m³"
"PM2.5","2019-06-04","23:00 - 0:00","6","µg/m³"
"PM2.5","2019-06-04","0:00 - 1:00","2","µg/m³"
"PM2.5","2019-06-04","1:00 - 2:00","5","µg/m³"
"PM2.5","2019-06-04","2:00 - 3:00","3","µg/m³"
"PM2.5","2019-06-04","3:00 - 4:00","3","µg/m³"
"PM2.5","2019-06-04","4:00 - 5:00","6","µg/m³"
"PM2.5","2019-06-04","5:00 - 6:00","5","µg/m³"
"PM2.5","2019-06-04","6:00 - 7:00","5","µg/m³"
"PM2.5","2019-06-04","7:00 - 8:00","3","µg/m³"
"PM2.5","2019-06-04","9:00 - 10:00","20","µg/m³"
"PM2.5","2019-06-04","10:00 - 11:00","5","µg/m³"
"PM2.5","2019-06-04","11:00 - 12:00","8","µg/m³"
"PM2.5","2019-06-04","12:00 - 13:00","23","µg/m³"
"PM2.5","2019-06-04","13:00 - 14:00","18","µg/m³"
"PM2.5","2019-06-04","14:00 - 15:00","13","µg/m³"
"PM2.5","2019-06-04","15:00 - 16:00","14","µg/m³"
"PM2.5","2019-06-04","16:00 - 17:00","10","µg/m³"
"PM2.5","2019-06-04","17:00 - 18:00","3","µg/m³"
"PM2.5","2019-06-04","18:00 - 19:00","13","µg/m³"
"PM2.5","2019-06-04","19:00 - 20:00","9","µg/m³"
"PM2.5","2019-06-04","20:00 - 21:00","17","µg/m³"
"PM2.5","2019-06-04","21:00 - 22:00","9","µg/m³"
"PM2.5","2019-06-04","22:00 - 23:00","14","µg/m³"
"PM2.5","2019-06-05","23:00 - 0:00","21","µg/m³"
"PM2.5","2019-06-05","0:00 - 1:00","10","µg/m³"
"PM2.5","2019-06-05","1:00 - 2:00","8","µg/m³"
"PM2.5","2019-06-05","2:00 - 3:00","6","µg/m³"
"PM2.5","2019-06-05","3:00 - 4:00","8","µg/m³"
"PM2.5","2019-06-05","4:00 - 5:00","3","µg/m³"
"PM2.5","2019-06-05","5:00 - 6:00","4","µg/m³"
