"Parámetro","Fecha","Hora","Valor","Unidad"
"PM10","2014-02-01","23:00 - 0:00","81","µg/m³"
"PM10","2014-02-01","0:00 - 1:00","117","µg/m³"
"PM10","2014-02-01","1:00 - 2:00","144","µg/m³"
"PM10","2014-02-01","2:00 - 3:00","164","µg/m³"
"PM10","2014-02-01","3:00 - 4:00","130","µg/m³"
"PM10","2014-02-01","4:00 - 5:00","119","µg/m³"
"PM10","2014-02-01","5:00 - 6:00","160","µg/m³"
"PM10","2014-02-01","6:00 - 7:00","129","µg/m³"
"PM10","2014-02-01","7:00 - 8:00","144","µg/m³"
"PM10","2014-02-01","8:00 - 9:00","201","µg/m³"
"PM10","2014-02-01","9:00 - 10:00","193","µg/m³"
"PM10","2014-02-01","10:00 - 11:00","169","µg/m³"
"PM10","2014-02-01","11:00 - 12:00","122","µg/m³"
"PM10","2014-02-01","12:00 - 13:00","114","µg/m³"
"PM10","2014-02-01","13:00 - 14:00","128","µg/m³"
"PM10","2014-02-01","14:00 - 15:00","149","µg/m³"
"PM10","2014-02-01","15:00 - 16:00","123","µg/m³"
"PM10","2014-02-01","16:00 - 17:00","113","µg/m³"
"PM10","2014-02-01","17:00 - 18:00","86","µg/m³"
"PM10","2014-02-01","18:00 - 19:00","102","µg/m³"
"PM10","2014-02-01","19:00 - 20:00","82","µg/m³"
"PM10","2014-02-01","20:00 - 21:00","83","µg/m³"
"PM10","2014-02-01","21:00 - 22:00","91","µg/m³"
"PM10","2014-02-01","22:00 - 23:00","78","µg/m³"
