"Parámetro","Fecha","Hora","Valor","Unidad"
"PM2.5","2012-09-06","15:00 - 16:00","27","µg/m³"
"PM2.5","2012-09-06","16:00 - 17:00","52","µg/m³"
"PM2.5","2012-09-06","17:00 - 18:00","14","µg/m³"
"PM2.5","2012-09-06","18:00 - 19:00","3","µg/m³"
"PM2.5","2012-09-06","19:00 - 20:00","17","µg/m³"
"PM2.5","2012-09-06","20:00 - 21:00","2","µg/m³"
"PM2.5","2012-09-06","21:00 - 22:00","8","µg/m³"
"PM2.5","2012-09-06","22:00 - 23:00","15","µg/m³"
"PM2.5","2012-09-07","23:00 - 0:00","15","µg/m³"
"PM2.5","2012-09-07","0:00 - 1:00","19","µg/m³"
"PM2.5","2012-09-07","1:00 - 2:00","27","µg/m³"
"PM2.5","2012-09-07","2:00 - 3:00","19","µg/m³"
"PM2.5","2012-09-07","3:00 - 4:00","14","µg/m³"
"PM2.5","2012-09-07","4:00 - 5:00","24","µg/m³"
"PM2.5","2012-09-07","5:00 - 6:00","23","µg/m³"
"PM2.5","2012-09-07","6:00 - 7:00","15","µg/m³"
"PM2.5","2012-09-07","8:00 - 9:00","16","µg/m³"
"PM2.5","2012-09-07","9:00 - 10:00","46","µg/m³"
"PM2.5","2012-09-07","10:00 - 11:00","33","µg/m³"
"PM2.5","2012-09-07","11:00 - 12:00","15","µg/m³"
"PM2.5","2012-09-07","12:00 - 13:00","19","µg/m³"
"PM2.5","2012-09-07","13:00 - 14:00","41","µg/m³"
"PM2.5","2012-09-07","14:00 - 15:00","25","µg/m³"
"PM2.5","2012-09-07","15:00 - 16:00","30","µg/m³"
"PM2.5","2012-09-07","16:00 - 17:00","36","µg/m³"
"PM2.5","2012-09-07","17:00 - 18:00","13","µg/m³"
"PM2.5","2012-09-07","18:00 - 19:00","2","µg/m³"
"PM2.5","2012-09-07","19:00 - 20:00","22","µg/m³"
"PM2.5","2012-09-07","20:00 - 21:00","29","µg/m³"
"PM2.5","2012-09-07","21:00 - 22:00","50","µg/m³"
"PM2.5","2012-09-07","22:00 - 23:00","16","µg/m³"
"PM2.5","2012-09-08","23:00 - 0:00","14","µg/m³"
"PM2.5","2012-09-08","0:00 - 1:00","22","µg/m³"
"PM2.5","2012-09-08","1:00 - 2:00","16","µg/m³"
"PM2.5","2012-09-08","2:00 - 3:00","17","µg/m³"
"PM2.5","2012-09-08","3:00 - 4:00","16","µg/m³"
