"Parámetro","Fecha","Hora","Valor","Unidad"
"PM2.5","2007-07-01","23:00 - 0:00","45","µg/m³"
"PM2.5","2007-07-01","1:00 - 2:00","24","µg/m³"
"PM2.5","2007-07-01","2:00 - 3:00","53","µg/m³"
"PM2.5","2007-07-01","3:00 - 4:00","7","µg/m³"
"PM2.5","2007-07-01","4:00 - 5:00","10","µg/m³"
"PM2.5","2007-07-01","5:00 - 6:00","27","µg/m³"
"PM2.5","2007-07-01","6:00 - 7:00","18","µg/m³"
"PM2.5","2007-07-01","7:00 - 8:00","21","µg/m³"
"PM2.5","2007-07-01","11:00 - 12:00","35","µg/m³"
"PM2.5","2007-07-01","12:00 - 13:00","28","µg/m³"
"PM2.5","2007-07-01","13:00 - 14:00","23","µg/m³"
"PM2.5","2007-07-01","14:00 - 15:00","32","µg/m³"
"PM2.5","2007-07-01","15:00 - 16:00","82","µg/m³"
"PM2.5","2007-07-01","16:00 - 17:00","75","µg/m³"
"PM2.5","2007-07-01","17:00 - 18:00","49","µg/m³"
"PM2.5","2007-07-01","18:00 - 19:00","61","µg/m³"
"PM2.5","2007-07-01","19:00 - 20:00","71","µg/m³"
"PM2.5","2007-07-01","20:00 - 21:00","47","µg/m³"
"PM2.5","2007-07-01","22:00 - 23:00","88","µg/m³"
"PM2.5","2007-07-02","23:00 - 0:00","20","µg/m³"
"PM2.5","2007-07-02","0:00 - 1:00","58","µg/m³"
"PM2.5","2007-07-02","1:00 - 2:00","30","µg/m³"
"PM2.5","2007-07-02","2:00 - 3:00","64","µg/m³"
"PM2.5","2007-07-02","3:00 - 4:00","36","µg/m³"
"PM2.5","2007-07-02","4:00 - 5:00","35","µg/m³"
"PM2.5","2007-07-02","5:00 - 6:00","28","µg/m³"
"PM2.5","2007-07-02","6:00 - 7:00","19","µg/m³"
"PM2.5","2007-07-02","7:00 - 8:00","11","µg/m³"
"PM2.5","2007-07-02","9:00 - 10:00","37","µg/m³"
"PM2.5","2007-07-02","10:00 - 11:00","13","µg/m³"
"PM2.5","2007-07-02","11:00 - 12:00","34","µg/m³"
"PM2.5","2007-07-02","12:00 - 13:00","24","µg/m³"
"PM2.5","2007-07-02","13:00 - 14:00","22","µg/m³"
"PM2.5","2007-07-02","14:00 - 15:00","24","µg/m³"
"PM2.5","2007-07-02","15:00 - 16:00","24","µg/m³"
"PM2.5","2007-07-02","16:00 - 17:00","57","µg/m³"
"PM2.5","2007-07-02","17:00 - 18:00","87","µg/m³"
"PM2.5","2007-07-02","18:00 - 19:00","94","µg/m³"
"PM2.5","2007-07-02","19:00 - 20:00","86","µg/m³"
"PM2.5","2007-07-02","20:00 - 21:00","68","µg/m³"
"PM2.5","2007-07-02","21:00 - 22:00","49","µg/m³"
"PM2.5","2007-07-02","22:00 - 23:00","61","µg/m³"
"PM2.5","2007-07-03","23:00 - 0:00","65","µg/m³"
"PM2.5","2007-07-03","0:00 - 1:00","66","µg/m³"
"PM2.5","2007-07-03","1:00 - 2:00","44","µg/m³"
"PM2.5","2007-07-03","2:00 - 3:00","50","µg/m³"
"PM2.5","2007-07-03","3:00 - 4:00","30","µg/m³"
"PM2.5","2007-07-03","4:00 - 5:00","17","µg/m³"
"PM2.5","2007-07-03","5:00 - 6:00","52","µg/m³"
"PM2.5","2007-07-03","6:00 - 7:00","42","µg/m³"
"PM2.5","2007-07-03","9:00 - 10:00","28","µg/m³"
"PM2.5","2007-07-03","10:00 - 11:00","33","µg/m³"
"PM2.5","2007-07-03","11:00 - 12:00","10","µg/m³"
"PM2.5","2007-07-03","12:00 - 13:00","29","µg/m³"
"PM2.5","2007-07-03","14:00 - 15:00","33","µg/m³"
"PM2.5","2007-07-03","15:00 - 16:00","41","µg/m³"
"PM2.5","2007-07-03","16:00 - 17:00","48","µg/m³"
"PM2.5","2007-07-03","17:00 - 18:00","76","µg/m³"
"PM2.5","2007-07-03","18:00 - 19:00","47","µg/m³"
"PM2.5","2007-07-03","20:00 - 21:00","62","µg/m³"
"PM2.5","2007-07-03","21:00 - 22:00","32","µg/m³"
"PM2.5","2007-07-04","23:00 - 0:00","15","µg/m³"
"PM2.5","2007-07-04","0:00 - 1:00","27","µg/m³"
"PM2.5","2007-07-04","1:00 - 2:00","34","µg/m³"
"PM2.5","2007-07-04","3:00 - 4:00","20","µg/m³"
"PM2.5","2007-07-04","4:00 - 5:00","29","µg/m³"
"PM2.5","2007-07-04","5:00 - 6:00","31","µg/m³"
"PM2.5","2007-07-04","6:00 - 7:00","6","µg/m³"
"PM2.5","2007-07-04","8:00 - 9:00","33","µg/m³"
"PM2.5","2007-07-04","9:00 - 10:00","6","µg/m³"
"PM2.5","2007-07-04","10:00 - 11:00","11","µg/m³"
"PM2.5","2007-07-04","16:00 - 17:00","20","µg/m³"
"PM2.5","2007-07-04","17:00 - 18:00","29","µg/m³"
"PM2.5","2007-07-04","18:00 - 19:00","48","µg/m³"
"PM2.5","2007-07-05","1:00 - 2:00","17","µg/m³"
"PM2.5","2007-07-05","2:00 - 3:00","19","µg/m³"
"PM2.5","2007-07-05","3:00 - 4:00","17","µg/m³"
"PM2.5","2007-07-05","4:00 - 5:00","23","µg/m³"
"PM2.5","2007-07-05","5:00 - 6:00","18","µg/m³"
"PM2.5","2007-07-05","6:00 - 7:00","21","µg/m³"
"PM2.5","2007-07-05","7:00 - 8:00","71","µg/m³"
"PM2.5","2007-07-05","11:00 - 12:00","8","µg/m³"
"PM2.5","2007-07-08","3:00 - 4:00","42","µg/m³"
"PM2.5","2007-07-08","4:00 - 5:00","38","µg/m³"
"PM2.5","2007-07-08","5:00 - 6:00","23","µg/m³"
"PM2.5","2007-07-08","9:00 - 10:00","24","µg/m³"
"PM2.5","2007-07-08","10:00 - 11:00","34","µg/m³"
"PM2.5","2007-07-08","11:00 - 12:00","46","µg/m³"
"PM2.5","2007-07-08","12:00 - 13:00","42","µg/m³"
"PM2.5","2007-07-08","13:00 - 14:00","38","µg/m³"
"PM2.5","2007-07-08","14:00 - 15:00","31","µg/m³"
"PM2.5","2007-07-08","15:00 - 16:00","46","µg/m³"
"PM2.5","2007-07-08","16:00 - 17:00","11","µg/m³"
"PM2.5","2007-07-08","17:00 - 18:00","61","µg/m³"
"PM2.5","2007-07-08","18:00 - 19:00","42","µg/m³"
"PM2.5","2007-07-08","19:00 - 20:00","42","µg/m³"
"PM2.5","2007-07-08","20:00 - 21:00","15","µg/m³"
"PM2.5","2007-07-08","21:00 - 22:00","36","µg/m³"
"PM2.5","2007-07-08","22:00 - 23:00","20","µg/m³"
"PM2.5","2007-07-09","23:00 - 0:00","38","µg/m³"
"PM2.5","2007-07-09","1:00 - 2:00","64","µg/m³"
"PM2.5","2007-07-09","2:00 - 3:00","50","µg/m³"
"PM2.5","2007-07-09","3:00 - 4:00","84","µg/m³"
"PM2.5","2007-07-09","4:00 - 5:00","39","µg/m³"
"PM2.5","2007-07-09","10:00 - 11:00","46","µg/m³"
"PM2.5","2007-07-09","11:00 - 12:00","26","µg/m³"
"PM2.5","2007-07-09","12:00 - 13:00","151","µg/m³"
"PM2.5","2007-07-09","13:00 - 14:00","13","µg/m³"
"PM2.5","2007-07-09","14:00 - 15:00","33","µg/m³"
"PM2.5","2007-07-09","15:00 - 16:00","58","µg/m³"
"PM2.5","2007-07-09","16:00 - 17:00","97","µg/m³"
"PM2.5","2007-07-09","17:00 - 18:00","74","µg/m³"
"PM2.5","2007-07-09","18:00 - 19:00","54","µg/m³"
"PM2.5","2007-07-09","19:00 - 20:00","24","µg/m³"
"PM2.5","2007-07-09","21:00 - 22:00","9","µg/m³"
"PM2.5","2007-07-10","23:00 - 0:00","19","µg/m³"
"PM2.5","2007-07-10","0:00 - 1:00","48","µg/m³"
"PM2.5","2007-07-10","1:00 - 2:00","56","µg/m³"
"PM2.5","2007-07-10","2:00 - 3:00","13","µg/m³"
"PM2.5","2007-07-10","3:00 - 4:00","37","µg/m³"
"PM2.5","2007-07-10","4:00 - 5:00","32","µg/m³"
"PM2.5","2007-07-10","5:00 - 6:00","20","µg/m³"
"PM2.5","2007-07-10","6:00 - 7:00","14","µg/m³"
"PM2.5","2007-07-10","7:00 - 8:00","13","µg/m³"
"PM2.5","2007-07-10","8:00 - 9:00","8","µg/m³"
"PM2.5","2007-07-10","9:00 - 10:00","20","µg/m³"
"PM2.5","2007-07-10","10:00 - 11:00","38","µg/m³"
"PM2.5","2007-07-10","11:00 - 12:00","42","µg/m³"
"PM2.5","2007-07-10","12:00 - 13:00","23","µg/m³"
"PM2.5","2007-07-10","13:00 - 14:00","46","µg/m³"
"PM2.5","2007-07-10","14:00 - 15:00","40","µg/m³"
"PM2.5","2007-07-10","15:00 - 16:00","46","µg/m³"
"PM2.5","2007-07-10","16:00 - 17:00","17","µg/m³"
"PM2.5","2007-07-10","17:00 - 18:00","35","µg/m³"
"PM2.5","2007-07-10","19:00 - 20:00","43","µg/m³"
"PM2.5","2007-07-10","21:00 - 22:00","7","µg/m³"
"PM2.5","2007-07-11","0:00 - 1:00","63","µg/m³"
"PM2.5","2007-07-11","1:00 - 2:00","67","µg/m³"
"PM2.5","2007-07-11","2:00 - 3:00","83","µg/m³"
"PM2.5","2007-07-11","3:00 - 4:00","119","µg/m³"
"PM2.5","2007-07-11","4:00 - 5:00","68","µg/m³"
"PM2.5","2007-07-11","5:00 - 6:00","7","µg/m³"
"PM2.5","2007-07-11","6:00 - 7:00","6","µg/m³"
"PM2.5","2007-07-11","9:00 - 10:00","17","µg/m³"
"PM2.5","2007-07-11","10:00 - 11:00","18","µg/m³"
"PM2.5","2007-07-11","11:00 - 12:00","6","µg/m³"
"PM2.5","2007-07-11","12:00 - 13:00","27","µg/m³"
"PM2.5","2007-07-11","15:00 - 16:00","16","µg/m³"
"PM2.5","2007-07-11","16:00 - 17:00","24","µg/m³"
"PM2.5","2007-07-11","17:00 - 18:00","37","µg/m³"
"PM2.5","2007-07-11","18:00 - 19:00","23","µg/m³"
"PM2.5","2007-07-11","19:00 - 20:00","28","µg/m³"
"PM2.5","2007-07-11","20:00 - 21:00","22","µg/m³"
"PM2.5","2007-07-11","21:00 - 22:00","72","µg/m³"
"PM2.5","2007-07-11","22:00 - 23:00","11","µg/m³"
"PM2.5","2007-07-12","23:00 - 0:00","40","µg/m³"
"PM2.5","2007-07-12","0:00 - 1:00","35","µg/m³"
"PM2.5","2007-07-12","1:00 - 2:00","43","µg/m³"
"PM2.5","2007-07-12","2:00 - 3:00","41","µg/m³"
"PM2.5","2007-07-12","3:00 - 4:00","58","µg/m³"
"PM2.5","2007-07-12","4:00 - 5:00","53","µg/m³"
"PM2.5","2007-07-12","5:00 - 6:00","38","µg/m³"
"PM2.5","2007-07-12","8:00 - 9:00","9","µg/m³"
"PM2.5","2007-07-12","12:00 - 13:00","34","µg/m³"
"PM2.5","2007-07-12","13:00 - 14:00","16","µg/m³"
"PM2.5","2007-07-12","14:00 - 15:00","15","µg/m³"
"PM2.5","2007-07-13","9:00 - 10:00","45","µg/m³"
"PM2.5","2007-07-13","10:00 - 11:00","62","µg/m³"
"PM2.5","2007-07-13","11:00 - 12:00","53","µg/m³"
"PM2.5","2007-07-13","12:00 - 13:00","34","µg/m³"
"PM2.5","2007-07-13","13:00 - 14:00","27","µg/m³"
"PM2.5","2007-07-13","14:00 - 15:00","26","µg/m³"
"PM2.5","2007-07-13","15:00 - 16:00","18","µg/m³"
"PM2.5","2007-07-13","16:00 - 17:00","34","µg/m³"
"PM2.5","2007-07-13","17:00 - 18:00","33","µg/m³"
"PM2.5","2007-07-13","18:00 - 19:00","19","µg/m³"
"PM2.5","2007-07-13","19:00 - 20:00","32","µg/m³"
"PM2.5","2007-07-13","20:00 - 21:00","23","µg/m³"
"PM2.5","2007-07-13","21:00 - 22:00","20","µg/m³"
"PM2.5","2007-07-13","22:00 - 23:00","13","µg/m³"
"PM2.5","2007-07-14","23:00 - 0:00","34","µg/m³"
"PM2.5","2007-07-14","0:00 - 1:00","32","µg/m³"
"PM2.5","2007-07-14","1:00 - 2:00","29","µg/m³"
"PM2.5","2007-07-14","2:00 - 3:00","38","µg/m³"
"PM2.5","2007-07-14","3:00 - 4:00","35","µg/m³"
"PM2.5","2007-07-14","4:00 - 5:00","55","µg/m³"
"PM2.5","2007-07-14","5:00 - 6:00","10","µg/m³"
"PM2.5","2007-07-14","8:00 - 9:00","8","µg/m³"
"PM2.5","2007-07-14","9:00 - 10:00","37","µg/m³"
"PM2.5","2007-07-14","10:00 - 11:00","33","µg/m³"
"PM2.5","2007-07-14","11:00 - 12:00","35","µg/m³"
"PM2.5","2007-07-14","12:00 - 13:00","32","µg/m³"
"PM2.5","2007-07-14","13:00 - 14:00","26","µg/m³"
"PM2.5","2007-07-14","14:00 - 15:00","13","µg/m³"
"PM2.5","2007-07-14","15:00 - 16:00","17","µg/m³"
"PM2.5","2007-07-14","16:00 - 17:00","22","µg/m³"
