"Parámetro","Fecha","Hora","Valor","Unidad"
"PM10","2000-04-01","23:00 - 0:00","120","µg/m³"
"PM10","2000-04-01","0:00 - 1:00","103","µg/m³"
"PM10","2000-04-01","1:00 - 2:00","100","µg/m³"
"PM10","2000-04-01","2:00 - 3:00","88","µg/m³"
"PM10","2000-04-01","3:00 - 4:00","42","µg/m³"
"PM10","2000-04-01","4:00 - 5:00","20","µg/m³"
"PM10","2000-04-01","5:00 - 6:00","45","µg/m³"
"PM10","2000-04-01","6:00 - 7:00","77","µg/m³"
"PM10","2000-04-01","7:00 - 8:00","70","µg/m³"
"PM10","2000-04-01","8:00 - 9:00","50","µg/m³"
"PM10","2000-04-01","9:00 - 10:00","25","µg/m³"
"PM10","2000-04-01","10:00 - 11:00","12","µg/m³"
"PM10","2000-04-01","11:00 - 12:00","76","µg/m³"
"PM10","2000-04-01","12:00 - 13:00","175","µg/m³"
"PM10","2000-04-01","13:00 - 14:00","275","µg/m³"
"PM10","2000-04-01","14:00 - 15:00","264","µg/m³"
"PM10","2000-04-01","15:00 - 16:00","180","µg/m³"
"PM10","2000-04-01","16:00 - 17:00","110","µg/m³"
"PM10","2000-04-01","17:00 - 18:00","58","µg/m³"
"PM10","2000-04-01","18:00 - 19:00","39","µg/m³"
"PM10","2000-04-01","19:00 - 20:00","34","µg/m³"
"PM10","2000-04-01","20:00 - 21:00","69","µg/m³"
"PM10","2000-04-01","21:00 - 22:00","74","µg/m³"
"PM10","2000-04-01","22:00 - 23:00","52","µg/m³"
"PM10","2000-04-02","23:00 - 0:00","101","µg/m³"
"PM10","2000-04-02","0:00 - 1:00","127","µg/m³"
"PM10","2000-04-02","1:00 - 2:00","101","µg/m³"
"PM10","2000-04-02","2:00 - 3:00","79","µg/m³"
"PM10","2000-04-02","3:00 - 4:00","45","µg/m³"
"PM10","2000-04-02","4:00 - 5:00","30","µg/m³"
"PM10","2000-04-02","5:00 - 6:00","28","µg/m³"
"PM10","2000-04-02","6:00 - 7:00","22","µg/m³"
"PM10","2000-04-02","7:00 - 8:00","30","µg/m³"
"PM10","2000-04-02","8:00 - 9:00","27","µg/m³"
"PM10","2000-04-02","9:00 - 10:00","19","µg/m³"
"PM10","2000-04-02","10:00 - 11:00","31","µg/m³"
"PM10","2000-04-02","11:00 - 12:00","31","µg/m³"
"PM10","2000-04-02","12:00 - 13:00","44","µg/m³"
"PM10","2000-04-02","13:00 - 14:00","48","µg/m³"
"PM10","2000-04-02","14:00 - 15:00","57","µg/m³"
"PM10","2000-04-02","15:00 - 16:00","111","µg/m³"
"PM10","2000-04-02","16:00 - 17:00","126","µg/m³"
"PM10","2000-04-02","17:00 - 18:00","153","µg/m³"
"PM10","2000-04-02","18:00 - 19:00","193","µg/m³"
"PM10","2000-04-02","19:00 - 20:00","167","µg/m³"
"PM10","2000-04-02","20:00 - 21:00","211","µg/m³"
"PM10","2000-04-02","21:00 - 22:00","218","µg/m³"
"PM10","2000-04-02","22:00 - 23:00","143","µg/m³"
"PM10","2000-04-03","23:00 - 0:00","93","µg/m³"
"PM10","2000-04-03","0:00 - 1:00","81","µg/m³"
"PM10","2000-04-03","1:00 - 2:00","63","µg/m³"
"PM10","2000-04-03","2:00 - 3:00","47","µg/m³"
